"kommunenr_2024","år","kommunenr_hist_kilder","Y_4_ialt","folk_0_66","folk_67_79","folk_80p","folk_ialt","Y_1_a_ialt","Y_1_a_0_66","Y_1_a_67_79","Y_1_a_80p","Y_2_ialt","Y_3_a_ialt","Y_3_a_0_66","Y_3_a_67_79","Y_3_a_80p","Y_5_ialt"
"4651",2010,"1449",3.5,5965,611,391,6967,332,109,63,160,8,81,0,,64,
"4651",2011,"1449",3.1,5994,633,391,7018,334,103,67,164,8,84,0,,68,
"4651",2012,"1449",3,6009,675,381,7065,319,103,67,149,8,81,0,,66,
"4651",2013,"1449",3.2,6023,702,380,7105,308,106,69,133,8,85,0,,69,
"4651",2014,"1449",3.4,6026,735,373,7134,298,104,62,132,7,78,0,,56,
"4651",2015,"1449",3.785,6016,780,359,7155,302,100,66,136,7,72,0,,55,41.99
"4651",2016,"1449",3.705,6008,789,371,7168,312,106,58,148,39,55,0,,43,43.04
"4651",2017,"1449",2.8,6039,803,376,7218,339,126,,136,39,54,,,40,44.09
"4651",2018,"1449",2.8,5997,828,370,7195,363,138,,146,43,55,,,42,46.765
"4651",2019,"1449",2.8,5930,856,381,7167,383,167,,138,41,49,,,37,44.995
"4651",2020,"4651",3.4,5854,901,375,7130,358,148,,142,49,56,,,41,47.055
"4651",2021,"4651",7.1,5809,921,388,7118,375,158,,146,52,54,,,41,47.22
"4651",2022,"4651",7.2,5862,955,390,7207,386,160,,139,51,46,,,32,48.24
"4651",2023,"4651",6.9,5886,964,394,7244,396,174,,135,52,43,,15,17,48.805
"4651",2024,"4651",8.1,5908,968,395,7271,390,164,,135,56,50,,15,21,46
"4651",2025,"4651",7.2,5933,942,436,7311,381,163,,138,49,50,,14,23,47
"5001",2007,"1601+1662",,148871,11901,6432,167204,4202,1539,715,1948,,,,,,
"5001",2008,"1601+1662",1.438006084718,152296,11944,6509,170749,4273,1585,720,1968,612,,,,,
"5001",2009,"1601+1662",1.61725823591924,155207,12106,6578,173891,4705,2005,825,1875,634,1136,0,193,900,
"5001",2010,"1601+1662",1.52499483577773,157684,12405,6648,176737,4841,2109,776,1956,509,1105,0,200,855,
"5001",2011,"1601+1662",1.53099450884686,159869,12909,6602,179380,4917,2211,785,1921,466,1181,0,203,930,
"5001",2012,"1601+1662",1.53040380047506,162182,13479,6617,182278,5052,2403,822,1827,474,1216,,216,953,
"5001",2013,"1601+1662",1.6190031152648,164841,14148,6642,185631,5136,2436,838,1862,566,1266,0,244,967,
"5001",2014,"1601+1662",1.91782706921339,166328,15033,6644,188005,4869,2117,884,1868,745,1339,52,246,1035,
"5001",2015,"1601+1662",1.70698409419541,168469,15797,6689,190955,4841,2092,942,1807,867,1312,53,225,1025,793.315
"5001",2016,"1601+1662",1.80204447632712,170157,16574,6689,193420,4879,2067,976,1836,856,1269,0,262,957,831.81
"5001",2017,"1601+1662",1.92508646998983,172508,17317,6689,196514,4915,2084,,1774,978,1280,,288,942,874.975
"5001",2018,"5001+5030",1.90887887103097,174965,17963,6667,199595,5102,2131,,1822,991,1226,,289,888,884.21
"5001",2019,"5001+5030",2.3809111324992,176840,18675,6720,202235,6234,3178,,1885,1003,1315,,315,947,899.985
"5001",2020,"5001",2.7,178888,19357,6918,205163,6071,3101,,1838,1016,1309,55,322,932,877.365
"5001",2021,"5001",2.7,180511,20009,7075,207595,6497,3337,,1926,1054,1274,63,326,885,870.605
"5001",2022,"5001",2.4,182640,20521,7335,210496,6346,3311,,1847,1002,1275,57,327,891,866.555
"5001",2023,"5001",2.2,184121,20942,7597,212660,6456,3289,,1898,882,1266,49,331,886,833.29
"5001",2024,"5001",2,185169,21374,8022,214565,6336,3203,,1940,870,1240,46,326,868,840
"5001",2025,"5001",1.8,186233,21782,8503,216518,6169,3121,,1879,889,1253,48,330,875,906
"5006",2007,"1702+1724",,19509,2462,1276,23247,1078,335,219,524,,,,,,
"5006",2008,"1702+1724",4.27033450704225,19881,2421,1318,23620,1136,388,219,529,216,,,,,
"5006",2009,"1702+1724",7.76466101694915,19986,2452,1354,23792,1180,431,221,528,181,137,0,5,108,
"5006",2010,"1702+1724",6.6773178807947,20149,2460,1385,23994,1208,463,215,530,207,129,0,,102,
"5006",2011,"1702+1724",6.46743814844374,19850,2511,1399,23760,1253,507,211,535,178,134,0,,104,
"5006",2012,"1702+1724",6.17113654946852,20079,2548,1381,24008,1223,483,211,529,165,135,0,,109,
"5006",2013,"1702+1724",5.64286840031521,20206,2651,1369,24226,1269,495,237,537,170,154,5,23,123,
"5006",2014,"1702+1724",6.52151394422311,19982,2775,1360,24117,1255,509,228,518,184,155,6,24,116,
"5006",2015,"1702+1724",7.27811793214863,19948,2876,1373,24197,1238,487,243,508,193,153,0,,121,184.74
"5006",2016,"1702+1724",7.46288211382114,19955,2970,1383,24308,1230,479,236,515,184,146,6,26,111,185.295
"5006",2017,"1702+1724",6.76424581005587,20039,3078,1370,24487,1253,478,,539,190,143,,,105,192.52
"5006",2018,"5004+5039",7.79553571428571,20010,3168,1391,24569,1232,464,,527,206,136,6,24,103,192.46
"5006",2019,"5004+5039",8.55016077170418,19919,3237,1383,24539,1244,461,,528,213,139,,,109,196.955
"5006",2020,"5006",8.3,19659,3297,1401,24357,1397,617,,504,222,144,5,30,109,217.205
"5006",2021,"5006",9.9,19334,3379,1439,24152,1387,607,,492,257,141,5,36,100,205.975
"5006",2022,"5006",8.9,19092,3435,1477,24004,1538,693,,512,264,136,7,34,95,201.04
"5006",2023,"5006",7.7,18937,3528,1490,23955,1728,821,,546,260,149,,,111,189.16
"5006",2024,"5006",7.4,18910,3574,1548,24032,1820,930,,531,263,154,,,116,187
"5006",2025,"5006",7.3,18879,3606,1579,24064,1928,1024,,543,230,149,,,107,196
"5007",2007,"1703+1725+1748",,12872,1366,788,15026,792,267,162,363,,,,,,
"5007",2008,"1703+1725+1748",5.29711417816813,12850,1367,794,15011,797,283,143,371,149,,,,,
"5007",2009,"1703+1725+1748",5.55859564164649,12967,1358,798,15123,826,290,162,374,153,112,0,21,73,
"5007",2010,"1703+1725+1748",4.83310344827586,12967,1379,816,15162,870,327,159,384,144,103,0,18,63,
"5007",2011,"1703+1725+1748",4.99804560260586,13072,1389,805,15266,921,367,151,403,146,108,0,16,66,
"5007",2012,"1703+1725+1748",5.48741794310722,13089,1421,805,15315,914,330,157,386,145,109,0,21,74,
"5007",2013,"1703+1725+1748",6.02343921139102,13045,1509,802,15356,913,370,157,386,149,108,7,18,60,
"5007",2014,"1703+1725+1748",7.87175572519084,13020,1582,799,15401,786,315,136,335,167,102,0,22,49,
"5007",2015,"1703+1725+1748",6.49230769230769,12880,1624,796,15300,780,334,130,316,155,110,0,7,84,135.795
"5007",2016,"1703+1725+1748",7.09125802310655,12772,1694,799,15265,779,337,123,319,154,107,0,5,78,135.155
"5007",2017,"1703+1725+1748",7.03621683967705,12727,1753,792,15272,867,369,,339,153,117,6,26,74,138.81
"5007",2018,"5005+5040+5048",7.97337962962963,12626,1874,781,15281,864,367,,331,156,114,6,30,68,141.845
"5007",2019,"5005+5040+5048",6.67661870503597,12580,1938,776,15294,834,359,,316,156,119,,30,59,139.37
"5007",2020,"5007",5.7,12429,2010,791,15230,822,383,,295,132,113,,33,53,144.795
"5007",2021,"5007",6.9,12253,2051,792,15096,752,289,,295,139,112,6,32,74,137.23
"5007",2022,"5007",8.4,12100,2105,796,15001,725,280,,284,183,112,10,37,65,133.455
"5007",2023,"5007",8.5,11990,2127,806,14923,747,277,,299,128,115,,44,63,126.36
"5007",2024,"5007",9.9,12058,2174,851,15083,678,245,,287,113,124,,44,71,119
"5007",2025,"5007",10.7,12069,2191,894,15154,646,224,,281,98,121,,49,65,121
"5014",2007,"1620",,3312,482,258,4052,191,39,55,97,,,,,,
"5014",2008,"1620",2,3410,471,263,4144,177,38,46,93,,,,,,
"5014",2009,"1620",1.9,3495,455,265,4215,196,36,47,113,,58,7,8,43,
"5014",2010,"1620",1.9,3599,440,275,4314,174,37,44,93,15,67,8,12,47,
"5014",2011,"1620",2.2,3616,440,270,4326,178,41,44,93,17,52,0,10,32,
"5014",2012,"1620",2,3668,439,262,4369,165,35,45,85,17,59,5,,45,
"5014",2013,"1620",2.4,3807,432,267,4506,163,34,43,86,36,57,6,,43,
"5014",2014,"1620",4.4,3845,438,264,4547,166,34,43,89,23,67,9,,48,
"5014",2015,"1620",4.41,3919,446,269,4634,183,60,45,78,21,50,0,,45,20.955
"5014",2016,"1620",4.205,4067,476,256,4799,198,62,50,86,25,49,0,9,40,20.89
"5014",2017,"1620",3.6,4195,484,258,4937,196,61,,84,37,49,,12,37,24.225
"5014",2018,"5014",3.7,4223,491,248,4962,188,56,,89,40,48,,,36,22.115
"5014",2019,"5014",4,4316,510,242,5068,183,58,,86,40,53,,,37,25.83
"5014",2020,"5014",3.4,4400,521,230,5151,186,58,,81,45,53,,,42,23.02
"5014",2021,"5014",3.1,4416,551,237,5204,188,48,,82,42,46,,,36,21.88
"5014",2022,"5014",4,4471,563,231,5265,209,50,,94,67,12,,,5,22.12
"5014",2023,"5014",3.3,4598,578,215,5391,213,49,,106,68,6,,,,24.745
"5014",2024,"5014",3.4,4634,592,227,5453,206,48,,106,79,9,,5,,22
"5014",2025,"5014",3.5,4813,604,238,5655,224,55,,113,86,5,,,,22
"5020",2007,"1633",,841,121,89,1051,59,12,7,40,,,,,,
"5020",2008,"1633",3.8,828,121,92,1041,70,16,15,39,27,,,,,
"5020",2009,"1633",4.9,808,131,89,1028,65,13,16,36,22,12,0,,5,
"5020",2010,"1633",4.2,813,135,85,1033,66,10,16,40,23,14,0,,8,
"5020",2011,"1633",3.8,801,138,86,1025,73,10,19,44,22,14,0,,7,
"5020",2012,"1633",3.3,793,139,88,1020,66,9,18,39,23,13,0,,6,
"5020",2013,"1633",3.4,784,144,82,1010,70,9,16,45,9,15,0,,7,
"5020",2014,"1633",3.4,760,153,84,997,65,10,16,39,9,13,0,,7,
"5020",2015,"1633",2.775,773,151,86,1010,62,,,,10,13,0,,11,10.17
"5020",2016,"1633",2.775,729,167,80,976,58,9,18,31,9,12,0,,5,11.035
"5020",2017,"1633",4.1,729,172,77,978,61,6,,32,9,12,,,6,10.01
"5020",2018,"5020",4.2,715,176,76,967,52,5,,27,12,11,,,,10.875
"5020",2019,"5020",5.1,698,172,77,947,54,,,,9,9,,,,8.12
"5020",2020,"5020",4.3,699,177,72,948,58,7,,27,7,14,,,6,10.08
"5020",2021,"5020",4.6,670,182,73,925,57,5,,27,8,13,,6,,10.27
"5020",2022,"5020",4.7,643,188,73,904,56,7,,26,8,13,,,5,8.195
"5020",2023,"5020",7,644,187,73,904,65,6,,31,,10,,,5,7.245
"5020",2024,"5020",4.3,637,187,74,898,54,8,,24,5,11,,,6,6
"5020",2025,"5020",3,631,186,74,891,62,8,,28,8,13,,,8,8
"5021",2007,"1634",,5566,626,339,6531,292,79,56,157,,,,,,
"5021",2008,"1634",14.6,5594,630,340,6564,415,181,60,174,34,,,,,
"5021",2009,"1634",11.8,5638,643,348,6629,378,175,58,145,48,57,0,,46,
"5021",2010,"1634",6.9,5581,669,353,6603,252,59,48,145,46,58,0,,47,
"5021",2011,"1634",5,5643,691,357,6691,257,53,48,156,27,56,0,,45,
"5021",2012,"1634",5,5676,712,367,6755,265,57,59,149,43,55,,7,46,
"5021",2013,"1634",4.9,5682,756,356,6794,271,66,53,152,44,58,,13,42,
"5021",2014,"1634",10.1,5668,798,348,6814,283,78,53,152,61,53,0,,40,
"5021",2015,"1634",10.325,5651,846,355,6852,294,83,59,152,59,56,0,,39,50.945
"5021",2016,"1634",10.495,5647,878,361,6886,301,91,56,154,58,54,0,,39,50.195
"5021",2017,"1634",13.6,5692,908,373,6973,311,104,,144,59,53,,,43,52.9
"5021",2018,"5021",6.8,5657,942,371,6970,297,97,,137,78,48,,,40,55.215
"5021",2019,"5021",7.3,5646,949,380,6975,300,105,,126,65,45,,,35,53.995
"5021",2020,"5021",7.6,5632,998,371,7001,286,95,,121,56,54,6,12,36,59.46
"5021",2021,"5021",6.8,5585,1017,379,6981,313,101,,134,75,50,7,14,29,60.225
"5021",2022,"5021",7.5,5642,1031,393,7066,327,111,,137,70,52,9,13,30,60.005
"5021",2023,"5021",6.7,5772,1061,423,7256,324,93,,144,71,49,8,11,30,58.05
"5021",2024,"5021",5.4,5908,1047,434,7389,346,103,,156,76,51,6,12,33,51
"5021",2025,"5021",5.6,5905,1043,460,7408,335,105,,140,74,49,,,33,55
"5022",2007,"1635",,2157,294,184,2635,207,88,31,88,,,,,,
"5022",2008,"1635",3.1,2109,302,183,2594,221,106,30,85,42,,,,,
"5022",2009,"1635",4,2134,294,193,2621,250,136,33,81,50,34,0,,28,
"5022",2010,"1635",3.4,2132,297,193,2622,274,151,36,87,10,33,0,,28,
"5022",2011,"1635",3.3,2113,326,190,2629,281,164,37,80,10,32,0,,26,
"5022",2012,"1635",2.4,2063,325,181,2569,238,130,32,76,10,33,0,,28,
"5022",2013,"1635",1.5,2029,327,178,2534,202,93,33,76,9,32,0,,24,
"5022",2014,"1635",1.6,2037,348,171,2556,209,111,31,67,9,31,0,9,13,
"5022",2015,"1635",2.215,2031,366,170,2567,225,128,33,64,10,34,0,,27,20.855
"5022",2016,"1635",3.08,2010,375,177,2562,230,130,36,64,11,31,0,9,13,21.86
"5022",2017,"1635",2,1992,399,165,2556,212,113,,52,11,25,,,18,22.81
"5022",2018,"5022",2.2,1965,425,151,2541,182,86,,56,10,24,,,17,20.985
"5022",2019,"5022",1.8,1927,426,148,2501,189,94,,54,11,21,,5,16,22.025
"5022",2020,"5022",1.7,1913,418,155,2486,199,92,,61,11,23,,,16,22.895
"5022",2021,"5022",1.9,1874,422,158,2454,224,111,,59,21,22,,,17,22.825
"5022",2022,"5022",2.7,1852,436,155,2443,233,116,,70,26,15,,,12,18.895
"5022",2023,"5022",2.6,1884,438,159,2481,238,112,,69,28,13,,,7,18.96
"5022",2024,"5022",2.5,1860,441,183,2484,132,32,,61,19,24,,,18,22
"5022",2025,"5022",2.5,1884,442,187,2513,128,30,,55,19,22,,,13,18
"5025",2007,"1640",,4723,591,357,5671,210,55,35,120,,,,,,
"5025",2008,"1640",3.9,4643,616,361,5620,252,98,43,111,26,,,,,
"5025",2009,"1640",4.2,4606,605,352,5563,303,140,58,105,26,73,,12,59,
"5025",2010,"1640",4.1,4621,610,345,5576,213,61,44,108,,73,0,15,58,
"5025",2011,"1640",5.3,4618,627,336,5581,206,61,45,100,,76,0,,58,
"5025",2012,"1640",4.9,4608,665,331,5604,207,61,44,102,,72,0,,57,
"5025",2013,"1640",5.4,4585,680,324,5589,205,58,43,104,18,75,0,,61,
"5025",2014,"1640",3.8,4537,708,338,5583,200,58,46,96,,72,0,,58,
"5025",2015,"1640",2.895,4524,732,337,5593,304,157,53,94,0,68,0,,56,30.23
"5025",2016,"1640",3.5,4519,772,344,5635,325,167,53,105,0,64,0,,54,29.075
"5025",2017,"1640",3.8,4472,804,347,5623,330,152,,121,0,68,,,54,30.93
"5025",2018,"5025",3.1,4479,842,342,5663,305,121,,118,0,67,,,52,34.84
"5025",2019,"5025",3.2,4394,878,338,5610,369,177,,111,0,62,,,44,36.895
"5025",2020,"5025",2.6,4350,912,319,5581,360,170,,107,6,48,,,35,34.135
"5025",2021,"5025",1.8,4303,917,330,5550,357,179,,95,14,63,6,7,50,32.145
"5025",2022,"5025",2,4286,960,326,5572,297,145,,82,31,61,,,45,28.87
"5025",2023,"5025",3.3,4291,984,323,5598,269,118,,105,28,44,,,29,31.1
"5025",2024,"5025",3.2,4350,980,355,5685,268,115,,105,38,43,,16,16,31
"5025",2025,"5025",3.8,4325,967,389,5681,248,106,,92,38,42,,16,16,29
"5026",2007,"1644",,1660,247,169,2076,136,27,30,79,,,,,,
"5026",2008,"1644",5.7,1644,263,162,2069,124,23,33,68,,,,,,
"5026",2009,"1644",4.8,1647,269,148,2064,124,21,38,65,,35,0,9,26,
"5026",2010,"1644",4.9,1632,286,146,2064,121,20,33,68,,31,0,10,21,
"5026",2011,"1644",4.8,1618,290,140,2048,111,15,35,61,,27,0,9,10,
"5026",2012,"1644",3.7,1580,303,130,2013,110,17,30,63,,26,0,,19,
"5026",2013,"1644",2.8,1584,317,129,2030,96,18,24,54,,29,0,7,22,
"5026",2014,"1644",2.7,1573,325,126,2024,90,19,24,47,,24,0,8,16,
"5026",2015,"1644",2.415,1560,347,107,2014,76,18,16,42,0,28,0,11,11,18.21
"5026",2016,"1644",3.02,1570,354,107,2031,78,18,15,45,6,24,0,7,17,18.95
"5026",2017,"1644",2,1595,338,113,2046,80,17,,38,,24,,6,18,19.965
"5026",2018,"5026",2.1,1575,345,108,2028,88,20,,45,6,26,,8,18,21.085
"5026",2019,"5026",2.1,1562,346,117,2025,92,22,,40,6,25,,9,16,21.16
"5026",2020,"5026",7.7,1513,338,130,1981,97,25,,38,22,13,,,6,22.24
"5026",2021,"5026",6.4,1492,343,133,1968,126,30,,55,20,6,,,,20.07
"5026",2022,"5026",4.9,1463,353,137,1953,125,33,,61,22,9,,,,16.78
"5026",2023,"5026",3.4,1497,345,155,1997,82,22,,38,9,25,,6,14,17.75
"5026",2024,"5026",1.6,1524,343,168,2035,92,23,,46,10,28,,5,18,17
"5026",2025,"5026",1.5,1512,355,181,2048,92,24,,43,10,25,,5,15,16
"5027",2007,"1648",,4894,625,370,5889,332,102,61,169,,,,,,
"5027",2008,"1648",2.2,4921,610,379,5910,350,104,65,181,5,,,,,
"5027",2009,"1648",2,4973,600,377,5950,350,103,74,173,5,77,0,10,67,
"5027",2010,"1648",2.3,5030,606,376,6012,348,110,66,172,5,70,0,11,59,
"5027",2011,"1648",2.1,5048,606,361,6015,407,156,73,178,,68,0,10,58,
"5027",2012,"1648",2,5167,625,361,6153,371,126,67,178,49,69,0,,58,
"5027",2013,"1648",2.3,5255,643,368,6266,370,136,66,168,38,55,0,,47,
"5027",2014,"1648",2.7,5322,685,354,6361,384,139,69,176,42,64,0,,54,
"5027",2015,"1648",3.015,5295,683,358,6336,368,132,74,162,43,53,0,,42,43.975
"5027",2016,"1648",3.125,5246,715,337,6298,350,116,81,153,42,61,,8,51,46.85
"5027",2017,"1648",3.6,5244,737,338,6319,380,141,,146,42,56,,,49,48.9
"5027",2018,"5027",3.7,5134,754,337,6225,417,177,,150,64,46,,,28,52.09
"5027",2019,"5027",3.4,5126,776,344,6246,419,167,,167,64,45,,5,40,54.065
"5027",2020,"5027",3.5,5102,785,351,6238,377,139,,154,61,51,,5,46,50.355
"5027",2021,"5027",3.9,5089,796,358,6243,404,165,,140,61,33,,,15,46.95
"5027",2022,"5027",4.7,4943,825,352,6120,424,190,,150,72,26,,,13,45.795
"5027",2023,"5027",4.1,4962,806,365,6133,406,170,,157,72,23,,,14,47.245
"5027",2024,"5027",4.2,4965,817,358,6140,315,87,,155,71,26,,5,21,43
"5027",2025,"5027",4.2,4948,817,376,6141,325,89,,165,71,27,,8,12,44
"5028",2007,"1653",,12700,1096,508,14304,454,191,87,176,,,,,,
"5028",2008,"1653",9.3,12807,1135,515,14457,457,195,84,178,62,,,,,
"5028",2009,"1653",11.5,12984,1138,533,14655,433,175,78,180,50,85,,18,62,
"5028",2010,"1653",7.9,13103,1193,545,14841,383,124,82,177,50,85,,18,60,
"5028",2011,"1653",8.2,13188,1277,563,15028,418,134,85,199,52,81,,20,57,
"5028",2012,"1653",6,13464,1347,581,15392,617,312,103,202,52,90,,25,59,
"5028",2013,"1653",6.7,13668,1408,603,15679,637,326,103,208,34,85,5,21,59,
"5028",2014,"1653",6.2,13742,1467,635,15844,647,352,88,207,80,99,0,,72,
"5028",2015,"1653",6.38,13748,1510,658,15916,700,378,104,218,80,104,5,26,73,78.835
"5028",2016,"1653",7.99,13836,1610,650,16096,714,374,119,221,80,98,0,,70,78.87
"5028",2017,"1653",8.1,13890,1671,652,16213,730,359,,237,80,91,,24,42,79.21
"5028",2018,"5028",8,14015,1753,656,16424,735,359,,257,77,89,5,21,63,80.775
"5028",2019,"5028",6.5,14074,1805,683,16562,672,297,,254,71,87,6,23,58,80.995
"5028",2020,"5028",5.1,14170,1858,705,16733,686,324,,235,72,89,,22,62,78.035
"5028",2021,"5028",5.6,14303,1896,750,16949,694,330,,245,65,92,,20,68,83.915
"5028",2022,"5028",5.3,14398,1936,789,17123,721,320,,267,80,91,,16,70,80.805
"5028",2023,"5028",5.4,14537,1982,821,17340,745,345,,265,81,90,,10,74,77.005
"5028",2024,"5028",4.6,14719,1971,870,17560,783,391,,258,108,86,,17,61,75
"5028",2025,"5028",4.1,14915,2001,896,17812,717,359,,231,109,90,,15,71,87
"5029",2007,"1657",,5494,456,261,6211,170,53,30,87,,,,,,
"5029",2008,"1657",2.4,5601,466,259,6326,151,44,24,83,21,,,,,
"5029",2009,"1657",3.3,5700,478,259,6437,343,234,33,76,24,40,0,,33,
"5029",2010,"1657",4.5,5885,486,255,6626,351,245,27,79,19,41,0,,33,
"5029",2011,"1657",4.8,5989,504,263,6756,420,305,41,74,,46,0,,35,
"5029",2012,"1657",5.6,6160,529,252,6941,205,99,34,72,33,43,,8,31,
"5029",2013,"1657",4.6,6323,571,249,7143,186,67,34,85,6,45,,11,31,
"5029",2014,"1657",5.7,6516,615,261,7392,183,62,31,90,15,39,,8,29,
"5029",2015,"1657",5.195,6745,661,262,7668,211,74,41,96,10,37,0,,29,34.98
"5029",2016,"1657",4.72,6810,681,264,7755,219,82,43,94,7,36,0,,27,35.205
"5029",2017,"1657",4.2,7021,721,258,8000,239,86,,93,,35,,,27,37.115
"5029",2018,"5029",4.3,7132,756,254,8142,209,76,,83,14,39,,,32,35.81
"5029",2019,"5029",5.8,7185,767,279,8231,131,48,,54,13,30,,,26,36.865
"5029",2020,"5029",5.7,7258,780,287,8325,222,85,,84,30,34,,8,26,36.005
"5029",2021,"5029",6.1,7260,815,292,8367,231,89,,93,26,34,,7,27,40.78
"5029",2022,"5029",7.4,7205,848,307,8360,229,95,,88,32,38,,10,28,33.795
"5029",2023,"5029",8.2,7242,882,317,8441,211,93,,76,29,40,,11,29,38.855
"5029",2024,"5029",7.7,7269,885,330,8484,192,86,,66,34,33,,,29,40
"5029",2025,"5029",8.5,7270,906,345,8521,194,88,,69,29,42,,,32,47
"5031",2007,"1663",,11215,773,334,12322,384,206,56,122,,,,,,
"5031",2008,"1663",1.4,11261,781,346,12388,390,213,49,128,52,,,,,
"5031",2009,"1663",1.7,11293,804,360,12457,382,217,48,117,52,58,0,,47,
"5031",2010,"1663",1.4,11370,828,352,12550,371,202,52,117,45,61,0,,47,
"5031",2011,"1663",2.1,11448,874,355,12677,375,208,51,116,50,62,0,,45,
"5031",2012,"1663",4.9,11515,915,355,12785,390,215,65,110,27,59,0,,46,
"5031",2013,"1663",4.8,11723,1003,359,13085,391,221,66,104,26,55,0,,41,
"5031",2014,"1663",5.5,11918,1098,355,13371,407,227,72,108,52,48,0,,34,
"5031",2015,"1663",6,11982,1151,365,13498,437,236,70,131,75,34,0,,24,53.66
"5031",2016,"1663",4.32,12174,1185,379,13738,414,212,74,128,77,31,0,9,22,45.015
"5031",2017,"1663",4.8,12212,1218,390,13820,406,213,,134,78,35,,14,21,46.755
"5031",2018,"5031",7,12310,1239,409,13958,395,204,,124,80,35,,12,23,60.185
"5031",2019,"5031",7.1,12324,1286,430,14040,401,193,,145,83,34,,8,26,64.015
"5031",2020,"5031",5.9,12376,1311,461,14148,449,238,,142,83,32,,6,26,64.785
"5031",2021,"5031",5.4,12520,1334,480,14334,493,285,,145,78,31,,10,21,64.89
"5031",2022,"5031",5.6,12556,1370,499,14425,586,366,,148,84,31,,7,24,73.155
"5031",2023,"5031",6.3,12701,1444,517,14662,611,358,,169,87,33,,10,17,73.115
"5031",2024,"5031",6.2,12780,1448,555,14783,619,360,,171,85,32,,,20,80
"5031",2025,"5031",5.8,12965,1474,584,15023,603,353,,173,85,31,,10,21,78
"5032",2007,"1664",,3223,429,290,3942,190,37,48,105,,,,,,
"5032",2008,"1664",11.6,3273,435,298,4006,189,40,42,107,17,,,,,
"5032",2009,"1664",10.3,3277,432,295,4004,234,73,49,112,17,34,0,,27,
"5032",2010,"1664",11.7,3288,434,282,4004,249,81,48,120,18,39,0,,33,
"5032",2011,"1664",11.4,3269,440,287,3996,254,90,49,115,16,40,0,,36,
"5032",2012,"1664",10.4,3307,448,287,4042,243,89,40,114,18,39,0,,33,
"5032",2013,"1664",10.2,3297,455,278,4030,246,92,43,111,18,40,0,,34,
"5032",2014,"1664",10.3,3292,467,271,4030,224,79,45,100,17,40,0,,33,
"5032",2015,"1664",9.775,3312,505,261,4078,211,75,32,104,16,41,0,,34,31.085
"5032",2016,"1664",9.11,3348,521,263,4132,232,96,35,101,17,38,0,,18,27.925
"5032",2017,"1664",8.7,3297,538,263,4098,248,102,,104,17,35,,,18,27.12
"5032",2018,"5032",9.7,3278,557,258,4093,215,89,,98,15,25,,,13,28.88
"5032",2019,"5032",8.2,3265,560,263,4088,215,92,,88,11,34,,,17,30.2
"5032",2020,"5032",6.7,3232,555,275,4062,230,91,,95,11,32,,,18,30.245
"5032",2021,"5032",6.1,3220,555,294,4069,242,105,,93,10,26,,,22,33.935
"5032",2022,"5032",6.7,3227,571,292,4090,220,91,,86,10,31,,,25,36.235
"5032",2023,"5032",6.5,3275,583,286,4144,225,80,,104,26,31,,,25,34.755
"5032",2024,"5032",6.2,3315,594,307,4216,217,71,,100,29,29,,5,24,32
"5032",2025,"5032",5.6,3298,622,313,4233,213,76,,95,24,25,,5,20,32
"5033",2007,"1665",,676,124,59,859,35,6,11,18,,,,,,
"5033",2008,"1665",3.1,670,124,62,856,37,11,9,17,,,,,,
"5033",2009,"1665",3.2,670,128,59,857,46,12,7,27,,12,0,,6,
"5033",2010,"1665",2.8,674,120,65,859,50,13,8,29,,13,0,,7,
"5033",2011,"1665",2.2,679,121,68,868,56,16,14,26,,10,0,,5,
"5033",2012,"1665",2.4,677,126,67,870,51,15,11,25,,14,0,0,8,
"5033",2013,"1665",2.2,673,125,67,865,43,8,10,25,,14,0,,12,
"5033",2014,"1665",3,667,127,70,864,50,13,11,26,,14,0,,5,
"5033",2015,"1665",3.005,668,129,66,863,47,12,11,24,0,13,0,,6,10.05
"5033",2016,"1665",3.01,653,130,68,851,33,8,5,20,0,10,0,,,10.045
"5033",2017,"1665",3.5,671,124,66,861,37,,,,0,12,,,6,9.01
"5033",2018,"5033",2.3,652,111,71,834,40,12,,20,0,15,,5,5,7.83
"5033",2019,"5033",3.1,611,112,71,794,42,13,,19,0,13,,,7,7.835
"5033",2020,"5033",2,582,112,75,769,40,,,,0,14,,,6,8
"5033",2021,"5033",2.5,566,116,77,759,40,13,,21,0,10,,,6,8.885
"5033",2022,"5033",2.2,548,124,78,750,44,13,,21,0,13,,,7,8.235
"5033",2023,"5033",1.9,547,133,73,753,49,17,,23,0,16,,,14,8.98
"5033",2024,"5033",1.6,560,133,80,773,36,,,,0,12,,,5,8
"5033",2025,"5033",1.2,571,130,85,786,29,10,,13,0,13,,,6,9
"5034",2007,"1711",,2041,267,199,2507,119,24,21,74,,,,,,
"5034",2008,"1711",3.6,2039,266,201,2506,119,27,17,75,38,,,,,
"5034",2009,"1711",3.1,2007,258,211,2476,118,30,20,68,35,52,0,,44,
"5034",2010,"1711",3.3,2001,261,209,2471,121,32,19,70,37,48,0,,41,
"5034",2011,"1711",3.6,2035,269,199,2503,141,37,25,79,23,33,0,,26,
"5034",2012,"1711",2.7,2048,277,188,2513,145,40,24,81,24,32,0,,27,
"5034",2013,"1711",2.4,2051,269,190,2510,137,50,17,70,32,43,0,8,35,
"5034",2014,"1711",2.2,2090,278,185,2553,135,46,14,75,19,41,0,6,35,
