"kommunenr_2024","år","timer","kilder"
"3326",2019,11202,"0618+3042+3326"
"3326",2020,10847,"0618+3042+3326"
"3326",2021,8888,"0618+3042+3326"
"3326",2022,8178,"0618+3042+3326"
"3326",2023,7607,"0618+3042+3326"
"3326",2024,9802,"0618+3042+3326"
"3326",2025,9477,"0618+3042+3326"
"3328",2009,27498,"0619+3043+3328"
"3328",2010,43052,"0619+3043+3328"
"3328",2011,30436,"0619+3043+3328"
"3328",2012,37083,"0619+3043+3328"
"3328",2013,31240,"0619+3043+3328"
"3328",2014,34141,"0619+3043+3328"
"3328",2015,43371,"0619+3043+3328"
"3328",2016,46228,"0619+3043+3328"
"3328",2017,50870,"0619+3043+3328"
"3328",2018,49123,"0619+3043+3328"
"3328",2019,47968,"0619+3043+3328"
"3328",2020,53013,"0619+3043+3328"
"3328",2021,57896,"0619+3043+3328"
"3328",2022,55442,"0619+3043+3328"
"3328",2023,55891,"0619+3043+3328"
"3328",2024,54508,"0619+3043+3328"
"3328",2025,47046,"0619+3043+3328"
"3330",2009,22121,"0620+3044+3330"
"3330",2010,28882,"0620+3044+3330"
"3330",2011,26036,"0620+3044+3330"
"3330",2012,17234,"0620+3044+3330"
"3330",2013,18136,"0620+3044+3330"
"3330",2014,40397,"0620+3044+3330"
"3330",2015,38505,"0620+3044+3330"
"3330",2016,41503,"0620+3044+3330"
"3330",2017,42927,"0620+3044+3330"
"3330",2018,52370,"0620+3044+3330"
"3330",2019,47484,"0620+3044+3330"
"3330",2020,47621,"0620+3044+3330"
"3330",2021,37270,"0620+3044+3330"
"3330",2022,42887,"0620+3044+3330"
"3330",2023,41452,"0620+3044+3330"
"3330",2024,39295,"0620+3044+3330"
"3330",2025,39953,"0620+3044+3330"
"3332",2009,19809,"0621+3045+3332"
"3332",2010,21555,"0621+3045+3332"
"3332",2011,19505,"0621+3045+3332"
"3332",2012,23345,"0621+3045+3332"
"3332",2013,19925,"0621+3045+3332"
"3332",2014,16336,"0621+3045+3332"
"3332",2015,20928,"0621+3045+3332"
"3332",2016,20191,"0621+3045+3332"
"3332",2017,15580,"0621+3045+3332"
"3332",2018,14991,"0621+3045+3332"
"3332",2019,16182,"0621+3045+3332"
"3332",2020,25217,"0621+3045+3332"
"3332",2021,25383,"0621+3045+3332"
"3332",2022,25295,"0621+3045+3332"
"3332",2023,23484,"0621+3045+3332"
"3332",2024,23320,"0621+3045+3332"
"3332",2025,22359,"0621+3045+3332"
"3334",2009,9826,"0631+3050+3334"
"3334",2010,12474,"0631+3050+3334"
"3334",2011,10979,"0631+3050+3334"
"3334",2012,11226,"0631+3050+3334"
"3334",2013,15981,"0631+3050+3334"
"3334",2014,19831,"0631+3050+3334"
"3334",2015,19298,"0631+3050+3334"
"3334",2016,24319,"0631+3050+3334"
"3334",2017,13500,"0631+3050+3334"
"3334",2018,15634,"0631+3050+3334"
"3334",2019,15180,"0631+3050+3334"
"3334",2020,13173,"0631+3050+3334"
"3334",2021,12609,"0631+3050+3334"
"3334",2022,10484,"0631+3050+3334"
"3334",2023,11259,"0631+3050+3334"
"3334",2024,11042,"0631+3050+3334"
"3334",2025,15954,"0631+3050+3334"
"3336",2009,10261,"0632+3051+3336"
"3336",2010,11512,"0632+3051+3336"
"3336",2011,12485,"0632+3051+3336"
"3336",2012,11474,"0632+3051+3336"
"3336",2013,10205,"0632+3051+3336"
"3336",2014,11442,"0632+3051+3336"
"3336",2015,15077,"0632+3051+3336"
"3336",2016,15583,"0632+3051+3336"
"3336",2017,15374,"0632+3051+3336"
"3336",2018,15551,"0632+3051+3336"
"3336",2019,12603,"0632+3051+3336"
"3336",2020,12531,"0632+3051+3336"
"3336",2021,11927,"0632+3051+3336"
"3336",2022,11510,"0632+3051+3336"
"3336",2023,9809,"0632+3051+3336"
"3336",2024,10193,"0632+3051+3336"
"3336",2025,10408,"0632+3051+3336"
"3338",2009,15159,"0633+3052+3338"
"3338",2010,13630,"0633+3052+3338"
"3338",2011,39834,"0633+3052+3338"
"3338",2012,47364,"0633+3052+3338"
"3338",2013,69687,"0633+3052+3338"
"3338",2014,91760,"0633+3052+3338"
"3338",2015,83137,"0633+3052+3338"
"3338",2016,79827,"0633+3052+3338"
"3338",2017,77032,"0633+3052+3338"
"3338",2018,56410,"0633+3052+3338"
"3338",2019,44924,"0633+3052+3338"
"3338",2020,30662,"0633+3052+3338"
"3338",2021,23846,"0633+3052+3338"
"3338",2022,32071,"0633+3052+3338"
"3338",2023,33069,"0633+3052+3338"
"3338",2024,34855,"0633+3052+3338"
"3338",2025,34182,"0633+3052+3338"
"3401",2009,78042,"0402+3401"
"3401",2010,91296,"0402+3401"
"3401",2011,85794,"0402+3401"
"3401",2012,92858,"0402+3401"
"3401",2013,97354,"0402+3401"
"3401",2014,105767,"0402+3401"
"3401",2015,105420,"0402+3401"
"3401",2016,109372,"0402+3401"
"3401",2017,115132,"0402+3401"
"3401",2018,129364,"0402+3401"
"3401",2019,145039,"0402+3401"
"3401",2020,147909,"0402+3401"
"3401",2021,158270,"0402+3401"
"3401",2022,150442,"0402+3401"
"3401",2023,143768,"0402+3401"
"3401",2024,120676,"0402+3401"
"3401",2025,146290,"0402+3401"
"3403",2009,233526,"0403+3403"
"3403",2010,261013,"0403+3403"
"3403",2011,268064,"0403+3403"
"3403",2012,257890,"0403+3403"
"3403",2013,233576,"0403+3403"
"3403",2014,225413,"0403+3403"
"3403",2015,225395,"0403+3403"
"3403",2016,236177,"0403+3403"
"3403",2017,235774,"0403+3403"
"3403",2018,245156,"0403+3403"
"3403",2019,238452,"0403+3403"
"3403",2020,242575,"0403+3403"
"3403",2021,241515,"0403+3403"
"3403",2022,229643,"0403+3403"
"3403",2023,220663,"0403+3403"
"3403",2024,204975,"0403+3403"
"3403",2025,215816,"0403+3403"
"3405",2009,124279,"0501+3405"
"3405",2010,121621,"0501+3405"
"3405",2011,119627,"0501+3405"
"3405",2012,112109,"0501+3405"
"3405",2013,121070,"0501+3405"
"3405",2014,127443,"0501+3405"
"3405",2015,127832,"0501+3405"
"3405",2016,144951,"0501+3405"
"3405",2017,142627,"0501+3405"
"3405",2018,156505,"0501+3405"
"3405",2019,185481,"0501+3405"
"3405",2020,222367,"0501+3405"
"3405",2021,220199,"0501+3405"
"3405",2022,191419,"0501+3405"
"3405",2023,185618,"0501+3405"
"3405",2024,179480,"0501+3405"
"3405",2025,171231,"0501+3405"
"3407",2009,200759,"0502+3407"
"3407",2010,236944,"0502+3407"
"3407",2011,280440,"0502+3407"
"3407",2012,303745,"0502+3407"
"3407",2013,303559,"0502+3407"
"3407",2014,327359,"0502+3407"
"3407",2015,357919,"0502+3407"
"3407",2016,393539,"0502+3407"
"3407",2017,517298,"0502+3407"
"3407",2018,546967,"0502+3407"
"3407",2019,554227,"0502+3407"
"3407",2020,591859,"0502+3407"
"3407",2021,614696,"0502+3407"
"3407",2022,597275,"0502+3407"
"3407",2023,527486,"0502+3407"
"3407",2024,414845,"0502+3407"
"3407",2025,339785,"0502+3407"
"3411",2009,129180,"0412+3411"
"3411",2010,151521,"0412+3411"
"3411",2011,145667,"0412+3411"
"3411",2012,111753,"0412+3411"
"3411",2013,112844,"0412+3411"
"3411",2014,118152,"0412+3411"
"3411",2015,117992,"0412+3411"
"3411",2016,126663,"0412+3411"
"3411",2017,135436,"0412+3411"
"3411",2018,153693,"0412+3411"
"3411",2019,185734,"0412+3411"
"3411",2020,171742,"0412+3411"
"3411",2021,150399,"0412+3411"
"3411",2022,138256,"0412+3411"
"3411",2023,144308,"0412+3411"
"3411",2024,144815,"0412+3411"
"3411",2025,135805,"0412+3411"
"3412",2009,26307,"0415+3412"
"3412",2010,26618,"0415+3412"
"3412",2011,37168,"0415+3412"
"3412",2012,45974,"0415+3412"
"3412",2013,42404,"0415+3412"
"3412",2014,42214,"0415+3412"
"3412",2015,37208,"0415+3412"
"3412",2016,39025,"0415+3412"
"3412",2017,41886,"0415+3412"
"3412",2018,35835,"0415+3412"
"3412",2019,41450,"0415+3412"
"3412",2020,41800,"0415+3412"
"3412",2021,33681,"0415+3412"
"3412",2022,47737,"0415+3412"
"3412",2023,42938,"0415+3412"
"3412",2024,28973,"0415+3412"
"3412",2025,35164,"0415+3412"
"3413",2009,91905,"0417+3413"
"3413",2010,89867,"0417+3413"
"3413",2011,94465,"0417+3413"
"3413",2012,105479,"0417+3413"
"3413",2013,103431,"0417+3413"
"3413",2014,101933,"0417+3413"
"3413",2015,99263,"0417+3413"
"3413",2016,97665,"0417+3413"
"3413",2017,108681,"0417+3413"
"3413",2018,132315,"0417+3413"
"3413",2019,143595,"0417+3413"
"3413",2020,155167,"0417+3413"
"3413",2021,150798,"0417+3413"
"3413",2022,139671,"0417+3413"
"3413",2023,124981,"0417+3413"
"3413",2024,109789,"0417+3413"
"3413",2025,103462,"0417+3413"
"3414",2009,42671,"0418+3414"
"3414",2010,53211,"0418+3414"
"3414",2011,46396,"0418+3414"
"3414",2012,48026,"0418+3414"
"3414",2013,45135,"0418+3414"
"3414",2014,51054,"0418+3414"
"3414",2015,50871,"0418+3414"
"3414",2016,51515,"0418+3414"
"3414",2017,52578,"0418+3414"
"3414",2018,46085,"0418+3414"
"3414",2019,59626,"0418+3414"
"3414",2020,74538,"0418+3414"
"3414",2021,81366,"0418+3414"
"3414",2022,114561,"0418+3414"
"3414",2023,118086,"0418+3414"
"3414",2024,116888,"0418+3414"
"3414",2025,117138,"0418+3414"
"3415",2009,38384,"0419+3415"
"3415",2010,37310,"0419+3415"
"3415",2011,31380,"0419+3415"
"3415",2012,79529,"0419+3415"
"3415",2013,29837,"0419+3415"
"3415",2014,26455,"0419+3415"
"3415",2015,24392,"0419+3415"
"3415",2016,23298,"0419+3415"
"3415",2017,21736,"0419+3415"
"3415",2018,23369,"0419+3415"
"3415",2019,28064,"0419+3415"
"3415",2020,33878,"0419+3415"
"3415",2021,92944,"0419+3415"
"3415",2022,101320,"0419+3415"
"3415",2023,103114,"0419+3415"
"3415",2024,112411,"0419+3415"
"3415",2025,131358,"0419+3415"
"3416",2009,41102,"0420+3416"
"3416",2010,39695,"0420+3416"
"3416",2011,39296,"0420+3416"
"3416",2012,41671,"0420+3416"
"3416",2013,66382,"0420+3416"
"3416",2014,76257,"0420+3416"
"3416",2015,75440,"0420+3416"
"3416",2016,79096,"0420+3416"
"3416",2017,83303,"0420+3416"
"3416",2018,92337,"0420+3416"
"3416",2019,95166,"0420+3416"
"3416",2020,103654,"0420+3416"
"3416",2021,115392,"0420+3416"
"3416",2022,96372,"0420+3416"
"3416",2023,91901,"0420+3416"
"3416",2024,76209,"0420+3416"
"3416",2025,58721,"0420+3416"
"3417",2009,42809,"0423+3417"
"3417",2010,50692,"0423+3417"
"3417",2011,56618,"0423+3417"
"3417",2012,60087,"0423+3417"
"3417",2013,56319,"0423+3417"
"3417",2014,57200,"0423+3417"
"3417",2015,62413,"0423+3417"
"3417",2016,58307,"0423+3417"
"3417",2017,50409,"0423+3417"
"3417",2018,50598,"0423+3417"
"3417",2019,55236,"0423+3417"
"3417",2020,54286,"0423+3417"
"3417",2021,49461,"0423+3417"
"3417",2022,42274,"0423+3417"
"3417",2023,42844,"0423+3417"
"3417",2024,52505,"0423+3417"
"3417",2025,50647,"0423+3417"
"3418",2009,31054,"0425+3418"
"3418",2010,28864,"0425+3418"
"3418",2011,70097,"0425+3418"
"3418",2012,80853,"0425+3418"
"3418",2013,80350,"0425+3418"
"3418",2014,80929,"0425+3418"
"3418",2015,78093,"0425+3418"
"3418",2016,67176,"0425+3418"
"3418",2017,78058,"0425+3418"
"3418",2018,87068,"0425+3418"
"3418",2019,81839,"0425+3418"
"3418",2020,83774,"0425+3418"
"3418",2021,119688,"0425+3418"
"3418",2022,128226,"0425+3418"
"3418",2023,125765,"0425+3418"
"3418",2024,121067,"0425+3418"
"3418",2025,118899,"0425+3418"
"3419",2009,33696,"0426+3419"
"3419",2010,63613,"0426+3419"
"3419",2011,64004,"0426+3419"
"3419",2012,42467,"0426+3419"
"3419",2013,39809,"0426+3419"
"3419",2014,30468,"0426+3419"
"3419",2015,25091,"0426+3419"
"3419",2016,20878,"0426+3419"
"3419",2017,25695,"0426+3419"
"3419",2018,26148,"0426+3419"
"3419",2019,33065,"0426+3419"
"3419",2020,31952,"0426+3419"
"3419",2021,40864,"0426+3419"
"3419",2022,40546,"0426+3419"
"3419",2023,49605,"0426+3419"
"3419",2024,50760,"0426+3419"
"3419",2025,52155,"0426+3419"
"3420",2009,128326,"0427+3420"
"3420",2010,101462,"0427+3420"
"3420",2011,98646,"0427+3420"
"3420",2012,121790,"0427+3420"
"3420",2013,128078,"0427+3420"
"3420",2014,131398,"0427+3420"
"3420",2015,124151,"0427+3420"
"3420",2016,130602,"0427+3420"
"3420",2017,149133,"0427+3420"
"3420",2018,152844,"0427+3420"
"3420",2019,188197,"0427+3420"
"3420",2020,183169,"0427+3420"
"3420",2021,163155,"0427+3420"
"3420",2022,140463,"0427+3420"
"3420",2023,169837,"0427+3420"
"3420",2024,180315,"0427+3420"
"3420",2025,171586,"0427+3420"
"3421",2009,58314,"0428+3421"
"3421",2010,57464,"0428+3421"
"3421",2011,62183,"0428+3421"
"3421",2012,105176,"0428+3421"
"3421",2013,124285,"0428+3421"
"3421",2014,133819,"0428+3421"
"3421",2015,106832,"0428+3421"
"3421",2016,102279,"0428+3421"
"3421",2017,104043,"0428+3421"
"3421",2018,102447,"0428+3421"
"3421",2019,101526,"0428+3421"
"3421",2020,107979,"0428+3421"
"3421",2021,112408,"0428+3421"
"3421",2022,101618,"0428+3421"
"3421",2023,97262,"0428+3421"
"3421",2024,95167,"0428+3421"
"3421",2025,103342,"0428+3421"
"3422",2009,37864,"0429+3422"
"3422",2010,42315,"0429+3422"
"3422",2011,45714,"0429+3422"
"3422",2012,45899,"0429+3422"
"3422",2013,45173,"0429+3422"
"3422",2014,46475,"0429+3422"
"3422",2015,42527,"0429+3422"
"3422",2016,43196,"0429+3422"
"3422",2017,47730,"0429+3422"
"3422",2018,71096,"0429+3422"
"3422",2019,67106,"0429+3422"
"3422",2020,64327,"0429+3422"
"3422",2021,78757,"0429+3422"
"3422",2022,64082,"0429+3422"
"3422",2023,71937,"0429+3422"
"3422",2024,73480,"0429+3422"
"3422",2025,86662,"0429+3422"
"3423",2009,17522,"0430+3423"
"3423",2010,20343,"0430+3423"
"3423",2011,18134,"0430+3423"
"3423",2012,16703,"0430+3423"
"3423",2013,20183,"0430+3423"
"3423",2014,28933,"0430+3423"
"3423",2015,29948,"0430+3423"
"3423",2016,25899,"0430+3423"
"3423",2017,21950,"0430+3423"
"3423",2018,34335,"0430+3423"
"3423",2019,38423,"0430+3423"
"3423",2020,36711,"0430+3423"
"3423",2021,42802,"0430+3423"
"3423",2022,55409,"0430+3423"
"3423",2023,55401,"0430+3423"
"3423",2024,47630,"0430+3423"
"3423",2025,45326,"0430+3423"
"3424",2009,25851,"0432+3424"
"3424",2010,26163,"0432+3424"
"3424",2011,27840,"0432+3424"
"3424",2012,30962,"0432+3424"
"3424",2013,28092,"0432+3424"
"3424",2014,24763,"0432+3424"
"3424",2015,21482,"0432+3424"
"3424",2016,17376,"0432+3424"
"3424",2017,17136,"0432+3424"
"3424",2018,19620,"0432+3424"
"3424",2019,20420,"0432+3424"
"3424",2020,23544,"0432+3424"
"3424",2021,23582,"0432+3424"
"3424",2022,16264,"0432+3424"
"3424",2023,20967,"0432+3424"
"3424",2024,18849,"0432+3424"
"3424",2025,16165,"0432+3424"
"3425",2009,7381,"0434+3425"
"3425",2010,5917,"0434+3425"
"3425",2011,3327,"0434+3425"
"3425",2012,13700,"0434+3425"
"3425",2013,15948,"0434+3425"
"3425",2014,8001,"0434+3425"
"3425",2015,6284,"0434+3425"
"3425",2016,4511,"0434+3425"
"3425",2017,5072,"0434+3425"
"3425",2018,5128,"0434+3425"
"3425",2019,5923,"0434+3425"
"3425",2020,6458,"0434+3425"
"3425",2021,7232,"0434+3425"
"3425",2022,6441,"0434+3425"
"3425",2023,5210,"0434+3425"
"3425",2024,4780,"0434+3425"
"3425",2025,4281,"0434+3425"
"3426",2009,13975,"0436+3426"
"3426",2010,15992,"0436+3426"
"3426",2011,14506,"0436+3426"
"3426",2012,17443,"0436+3426"
"3426",2013,21510,"0436+3426"
"3426",2014,14408,"0436+3426"
"3426",2015,8377,"0436+3426"
"3426",2016,8509,"0436+3426"
"3426",2017,9417,"0436+3426"
"3426",2018,12090,"0436+3426"
"3426",2019,14947,"0436+3426"
"3426",2020,11437,"0436+3426"
"3426",2021,11679,"0436+3426"
"3426",2022,9620,"0436+3426"
"3426",2023,7539,"0436+3426"
"3426",2024,15960,"0436+3426"
"3426",2025,13940,"0436+3426"
"3427",2009,54461,"0437+3427"
"3427",2010,66062,"0437+3427"
"3427",2011,57130,"0437+3427"
"3427",2012,42138,"0437+3427"
"3427",2013,38606,"0437+3427"
"3427",2014,35101,"0437+3427"
"3427",2015,32281,"0437+3427"
"3427",2016,32594,"0437+3427"
"3427",2017,37052,"0437+3427"
"3427",2018,44941,"0437+3427"
"3427",2019,64188,"0437+3427"
"3427",2020,98270,"0437+3427"
"3427",2021,102111,"0437+3427"
"3427",2022,93723,"0437+3427"
"3427",2023,93697,"0437+3427"
"3427",2024,93756,"0437+3427"
"3427",2025,89501,"0437+3427"
"3428",2009,3526,"0438+3428"
"3428",2010,8653,"0438+3428"
"3428",2011,9731,"0438+3428"
"3428",2012,9080,"0438+3428"
"3428",2013,9906,"0438+3428"
"3428",2014,11245,"0438+3428"
"3428",2015,8219,"0438+3428"
"3428",2016,10026,"0438+3428"
"3428",2017,10307,"0438+3428"
"3428",2018,15535,"0438+3428"
"3428",2019,15866,"0438+3428"
"3428",2020,13089,"0438+3428"
"3428",2021,13701,"0438+3428"
"3428",2022,11806,"0438+3428"
"3428",2023,12337,"0438+3428"
"3428",2024,9929,"0438+3428"
"3428",2025,9766,"0438+3428"
"3429",2009,2790,"0439+3429"
"3429",2010,6059,"0439+3429"
"3429",2011,6754,"0439+3429"
"3429",2012,10013,"0439+3429"
"3429",2013,7996,"0439+3429"
"3429",2014,8474,"0439+3429"
"3429",2015,7263,"0439+3429"
"3429",2016,13006,"0439+3429"
"3429",2017,11331,"0439+3429"
"3429",2018,10683,"0439+3429"
"3429",2019,8793,"0439+3429"
"3429",2020,10955,"0439+3429"
"3429",2021,15659,"0439+3429"
"3429",2022,13702,"0439+3429"
"3429",2023,16611,"0439+3429"
"3429",2024,17194,"0439+3429"
"3429",2025,15694,"0439+3429"
"3430",2009,17323,"0441+3430"
"3430",2010,18157,"0441+3430"
"3430",2011,27823,"0441+3430"
"3430",2012,28764,"0441+3430"
"3430",2013,25746,"0441+3430"
"3430",2014,26200,"0441+3430"
"3430",2015,14616,"0441+3430"
"3430",2016,14355,"0441+3430"
"3430",2017,13415,"0441+3430"
"3430",2018,11893,"0441+3430"
"3430",2019,11731,"0441+3430"
"3430",2020,13521,"0441+3430"
"3430",2021,17086,"0441+3430"
"3430",2022,13794,"0441+3430"
"3430",2023,13856,"0441+3430"
"3430",2024,16144,"0441+3430"
"3430",2025,11992,"0441+3430"
"3431",2009,8936,"0511+3431"
"3431",2010,8920,"0511+3431"
"3431",2011,18068,"0511+3431"
"3431",2012,17437,"0511+3431"
"3431",2013,11609,"0511+3431"
"3431",2014,11234,"0511+3431"
"3431",2015,12703,"0511+3431"
"3431",2016,16585,"0511+3431"
"3431",2017,23362,"0511+3431"
"3431",2018,24240,"0511+3431"
"3431",2019,15762,"0511+3431"
"3431",2020,14347,"0511+3431"
"3431",2021,15037,"0511+3431"
"3431",2022,12815,"0511+3431"
"3431",2023,18506,"0511+3431"
"3431",2024,17177,"0511+3431"
"3431",2025,22616,"0511+3431"
"3432",2009,8731,"0512+3432"
"3432",2010,11634,"0512+3432"
"3432",2011,11020,"0512+3432"
"3432",2012,11763,"0512+3432"
"3432",2013,9143,"0512+3432"
"3432",2014,8957,"0512+3432"
"3432",2015,9269,"0512+3432"
"3432",2016,15610,"0512+3432"
"3432",2017,14618,"0512+3432"
"3432",2018,11551,"0512+3432"
"3432",2019,12232,"0512+3432"
"3432",2020,12760,"0512+3432"
"3432",2021,15641,"0512+3432"
"3432",2022,16666,"0512+3432"
"3432",2023,12388,"0512+3432"
"3432",2024,16607,"0512+3432"
"3432",2025,15492,"0512+3432"
"3433",2009,25218,"0513+3433"
"3433",2010,16710,"0513+3433"
"3433",2011,19811,"0513+3433"
"3433",2012,19595,"0513+3433"
"3433",2013,17402,"0513+3433"
"3433",2014,13575,"0513+3433"
"3433",2015,12032,"0513+3433"
"3433",2016,16363,"0513+3433"
"3433",2017,14089,"0513+3433"
"3433",2018,18014,"0513+3433"
"3433",2019,22600,"0513+3433"
"3433",2020,22428,"0513+3433"
"3433",2021,21875,"0513+3433"
"3433",2022,19028,"0513+3433"
"3433",2023,29759,"0513+3433"
"3433",2024,31210,"0513+3433"
"3433",2025,39182,"0513+3433"
"3434",2009,6439,"0514+3434"
"3434",2010,8934,"0514+3434"
"3434",2011,9244,"0514+3434"
"3434",2012,6368,"0514+3434"
"3434",2013,9833,"0514+3434"
"3434",2014,10518,"0514+3434"
"3434",2015,10331,"0514+3434"
"3434",2016,8938,"0514+3434"
"3434",2017,8667,"0514+3434"
"3434",2018,13249,"0514+3434"
"3434",2019,11741,"0514+3434"
"3434",2020,12627,"0514+3434"
"3434",2021,13047,"0514+3434"
"3434",2022,12068,"0514+3434"
"3434",2023,12489,"0514+3434"
"3434",2024,10079,"0514+3434"
"3434",2025,9368,"0514+3434"
"3435",2009,15381,"0515+3435"
"3435",2010,19840,"0515+3435"
"3435",2011,16373,"0515+3435"
"3435",2012,17240,"0515+3435"
"3435",2013,16564,"0515+3435"
"3435",2014,26678,"0515+3435"
"3435",2015,28694,"0515+3435"
"3435",2016,32836,"0515+3435"
"3435",2017,29205,"0515+3435"
"3435",2018,46927,"0515+3435"
"3435",2019,49035,"0515+3435"
"3435",2020,51323,"0515+3435"
"3435",2021,48859,"0515+3435"
"3435",2022,40381,"0515+3435"
"3435",2023,41515,"0515+3435"
"3435",2024,38008,"0515+3435"
"3435",2025,38011,"0515+3435"
"3436",2009,14365,"0516+3436"
"3436",2010,15787,"0516+3436"
"3436",2011,15151,"0516+3436"
"3436",2012,15881,"0516+3436"
"3436",2013,15623,"0516+3436"
"3436",2014,16118,"0516+3436"
"3436",2015,25267,"0516+3436"
"3436",2016,24992,"0516+3436"
"3436",2017,29108,"0516+3436"
"3436",2018,29380,"0516+3436"
"3436",2019,28217,"0516+3436"
"3436",2020,32250,"0516+3436"
"3436",2021,36682,"0516+3436"
"3436",2022,52859,"0516+3436"
"3436",2023,63844,"0516+3436"
"3436",2024,61149,"0516+3436"
"3436",2025,61534,"0516+3436"
"3437",2009,70455,"0517+3437"
"3437",2010,70660,"0517+3437"
"3437",2011,64011,"0517+3437"
"3437",2012,64803,"0517+3437"
"3437",2013,67349,"0517+3437"
"3437",2014,58593,"0517+3437"
"3437",2015,55656,"0517+3437"
"3437",2016,55278,"0517+3437"
"3437",2017,72503,"0517+3437"
"3437",2018,63381,"0517+3437"
"3437",2019,92812,"0517+3437"
"3437",2020,98641,"0517+3437"
"3437",2021,96471,"0517+3437"
"3437",2022,91105,"0517+3437"
"3437",2023,86652,"0517+3437"
"3437",2024,82390,"0517+3437"
"3437",2025,76399,"0517+3437"
"3438",2009,27347,"0519+3438"
"3438",2010,28177,"0519+3438"
"3438",2011,29255,"0519+3438"
"3438",2012,29378,"0519+3438"
"3438",2013,29520,"0519+3438"
"3438",2014,31475,"0519+3438"
"3438",2015,27602,"0519+3438"
"3438",2016,26100,"0519+3438"
"3438",2017,18894,"0519+3438"
"3438",2018,22142,"0519+3438"
"3438",2019,15098,"0519+3438"
"3438",2020,13173,"0519+3438"
"3438",2021,12017,"0519+3438"
"3438",2022,12015,"0519+3438"
"3438",2023,11799,"0519+3438"
"3438",2024,12365,"0519+3438"
"3438",2025,13463,"0519+3438"
"3439",2009,38478,"0520+3439"
"3439",2010,39832,"0520+3439"
"3439",2011,44303,"0520+3439"
"3439",2012,45503,"0520+3439"
"3439",2013,40819,"0520+3439"
"3439",2014,65027,"0520+3439"
"3439",2015,67534,"0520+3439"
"3439",2016,67504,"0520+3439"
"3439",2017,64884,"0520+3439"
"3439",2018,57347,"0520+3439"
"3439",2019,58203,"0520+3439"
"3439",2020,56777,"0520+3439"
"3439",2021,58557,"0520+3439"
"3439",2022,137240,"0520+3439"
"3439",2023,171369,"0520+3439"
"3439",2024,37299,"0520+3439"
"3439",2025,36226,"0520+3439"
"3440",2009,24770,"0521+3440"
"3440",2010,26780,"0521+3440"
"3440",2011,29842,"0521+3440"
"3440",2012,27258,"0521+3440"
"3440",2013,28630,"0521+3440"
"3440",2014,22203,"0521+3440"
"3440",2015,20800,"0521+3440"
"3440",2016,23860,"0521+3440"
"3440",2017,21300,"0521+3440"
"3440",2018,21984,"0521+3440"
"3440",2019,26051,"0521+3440"
"3440",2020,27974,"0521+3440"
"3440",2021,31796,"0521+3440"
"3440",2022,31101,"0521+3440"
"3440",2023,31628,"0521+3440"
"3440",2024,27479,"0521+3440"
"3440",2025,27205,"0521+3440"
"3441",2009,36367,"0522+3441"
"3441",2010,48511,"0522+3441"
"3441",2011,46605,"0522+3441"
"3441",2012,51808,"0522+3441"
"3441",2013,49010,"0522+3441"
"3441",2014,45673,"0522+3441"
"3441",2015,40363,"0522+3441"
"3441",2016,43514,"0522+3441"
"3441",2017,45069,"0522+3441"
"3441",2018,46180,"0522+3441"
