"år","kommunenr_2024","observert","predikert"
2012,"3332",227,224.213913643317
2012,"3334",161,170.861672453951
2012,"3336",103,112.039426973692
2012,"3338",183,173.29183218694
2012,"3401",827,765.35758712135
2012,"3403",1545,1464.96504140041
2012,"3405",1001,1049.16954281843
2012,"3407",1450,1521.04301461297
2012,"3411",1286,1280.31874833682
2012,"3412",418,405.12223601426
2012,"3413",927,825.351044665436
2012,"3414",298,292.750519955021
2012,"3415",415,289.311246213476
2012,"3416",471,474.364251995467
2012,"3417",309,297.140185356326
2012,"3418",512,618.266355865082
2012,"3419",257,253.714650280767
2012,"3420",701,752.739445443761
2012,"3421",291,309.669509177147
2012,"3422",205,216.602382758342
2012,"3423",277,241.680631639559
2012,"3424",122,122.205646770232
2012,"3425",56,58.1430433940077
2012,"3426",73,73.7564573491526
2012,"3427",237,267.266974867209
2012,"3428",98,116.467432306368
2012,"3429",62,74.7349732634198
2012,"3430",96,89.9508342481051
2012,"3431",129,135.186773010114
2012,"3432",85,104.059542163359
2012,"3433",125,124.011720099141
2012,"3434",118,133.081843870506
2012,"3435",256,241.565928706572
2012,"3436",252,280.68207048697
2012,"3437",286,350.825160030112
2012,"3438",194,189.118441147695
2012,"3439",314,301.509766618887
2012,"3440",180,204.873659735943
2012,"3441",328,312.115149153763
2012,"3442",727,703.316303360946
2012,"3443",599,605.49555488858
2012,"3446",449,483.656753095316
2012,"3447",430,410.831468646648
2012,"3448",530,519.584461548369
2012,"3449",252,236.551769263537
2012,"3450",111,97.5448147325853
2012,"3451",233,289.486506851527
2012,"3452",83,98.6918664221826
2012,"3453",173,137.402599543043
2012,"3454",95,101.124759350899
2012,"3901",909,978.12638545734
2012,"3903",856,882.37832054202
2012,"3905",2246,2257.70528046033
2012,"3907",2604,2697.9197977893
2012,"3909",1798,1906.52911468748
2012,"3911",1046,1039.62550844524
2012,"4001",1519,1442.79444884347
2012,"4003",2116,1910.08967848552
2012,"4005",832,761.837142359813
2012,"4010",86,87.0675059265368
2012,"4012",559,541.866969196621
2012,"4014",531,545.552097304993
2012,"4016",251,228.259209384226
