"år","kommunenr_2024","observert","predikert"
2012,"1108",5.62835322195704,4.12350633664907
2012,"1111",3.9,3.8686565041051
2012,"1112",3,4.98809153392605
2012,"1114",2.5,2.95249277732954
2012,"1119",8.5,7.60821495002764
2012,"1120",5.5,6.47355870138591
2012,"1121",5.8,7.62599132883839
2012,"1122",9.2,8.62412030454607
2012,"1124",3.4,5.04591098560813
2012,"1127",6.9,6.26934000410297
2012,"1130",13,10.4332080691796
2012,"1133",2.5,2.77127116191829
2012,"1134",4.9,4.39286619993847
2012,"1135",9.5,8.87629806871374
2012,"1145",2.3,3.07676157606557
2012,"1146",4.5,4.86490515721689
2012,"1149",5.3,4.86601959883091
2012,"1160",3.4,4.01369594604749
2012,"1505",5.2,5.47103588270033
2012,"1506",4.60784671532847,3.38404662707984
2012,"1508",3.73932697137117,3.73765414701811
2012,"1511",4,3.96592275135629
2012,"1514",3.3,4.9772739579063
2012,"1515",2.4,2.71087468581426
2012,"1516",5.4,4.71258359647158
2012,"1517",6.6,4.22186930839344
2012,"1520",4.1,4.27986547766483
2012,"1525",11.2,11.1890949770988
2012,"1528",9.2,8.86680228742536
2012,"1531",6.3,7.70575759369377
2012,"1532",5.8,9.10290835987732
2012,"1535",6,7.37224525807422
2012,"1539",5.3,4.30336319362064
2012,"1547",4.3,4.25897402278175
2012,"1554",1.9,2.10746427388831
2012,"1557",1.6,4.01281978851166
2012,"1560",3.3,4.51091173070322
2012,"1563",4,5.87373328020622
2012,"1566",2.7,2.34962607738956
2012,"1573",3.5,3.64830552067906
2012,"1576",4.4,5.24183473759786
2012,"1577",4.77167381974249,5.63418350812081
2012,"1578",3.15073529411765,2.97502806396357
2012,"1579",2.62711267605634,2.26823323763246
2012,"1580",4.9,4.46548293303631
2012,"1804",4.9,4.31225587428731
2012,"1811",3.6,4.4572888066329
2012,"1812",2.4,2.49750486542249
2012,"1813",4.9,5.13406417119579
2012,"1815",4.7,2.83137214888389
2012,"1816",1.5,3.53109694995266
2012,"1818",6.6,7.2259999791862
2012,"1820",3.1,3.78780630349529
2012,"1822",1.5,2.43525071860464
2012,"1824",4.2,5.80207947183634
2012,"1825",1.9,2.24416506096404
2012,"1826",5.5,8.91695936687631
2012,"1827",6.3,5.3305367107381
2012,"1828",3.4,3.33433732195659
2012,"1832",1.8,4.8125812007436
2012,"1833",4,5.28840555480343
2012,"1834",14.8,13.1167083343488
2012,"1835",1.1,2.07927087138625
2012,"1836",1,4.64904212610704
2012,"1837",4.3,4.2814297616667
2012,"1838",4.6,5.13683145538141
2012,"1839",2.4,3.63157582513444
2012,"1840",4.4,3.56642004209005
2012,"1841",3.9,3.96504513408503
2012,"1845",2.5,3.01052722476758
2012,"1848",0.7,3.2964073560761
2012,"1851",4.7,13.6206417810277
2012,"1853",2.8,3.13050324800362
2012,"1856",2,1.77686209035229
2012,"1857",1.3,5.29257111371641
2012,"1859",4.6,5.86709222214117
2012,"1860",8.4,6.27816600972779
2012,"1865",4.3,7.23332736711749
2012,"1866",3.4,3.42761525729537
2012,"1867",3.1,2.93534791977142
2012,"1868",3.7,5.41831088542359
2012,"1870",5.6,6.77758901566301
2012,"1871",4.2,4.37411429626225
2012,"1874",4.2,4.32971672226924
2012,"3101",3.7,3.85543097225458
2012,"3103",4.40049115913556,4.7076154834411
2012,"3105",4.1,3.85898110503529
2012,"3107",3.8,4.16012359476252
2012,"3110",4.6,4.7652696237004
2012,"3112",3.9,5.0370424435037
2012,"3114",4.2,2.68710569297741
2012,"3116",4.5,4.66361279888511
2012,"3118",5.10797101449275,5.43958143475614
2012,"3120",3.4,3.70310972670085
2012,"3122",3,2.34867763518148
2012,"3124",11.5,7.74219135176055
2012,"3201",5.6,6.26106419012023
2012,"3203",5.31425686591276,6.70584008628939
2012,"3205",4.22688496337785,4.73685725676517
2012,"3207",3.52122395833333,3.91678796292455
2012,"3209",2.9,3.32814371647322
2012,"3212",2.9,2.80972117664303
2012,"3214",2.6,2.5419258812426
2012,"3216",3.2,2.97471784984461
2012,"3218",3,2.44001750010658
2012,"3220",2.5,2.34111520440033
2012,"3222",2.5,3.11272033139469
2012,"3224",2.5,3.05728409950426
2012,"3226",1.78302828618968,2.74066469248804
2012,"3228",2.8,3.29492292126584
2012,"3230",3.4,3.09298640778183
2012,"3232",4.4,4.60033773216213
2012,"3234",3.6,5.15293582679127
2012,"3236",2.7,3.15073613177793
2012,"3238",2.5,2.71593942862988
2012,"3240",4,4.04405485082502
2012,"3242",2.8,4.27352239760189
2012,"3301",3.48208269525268,4.34028250105568
2012,"3303",5.3,7.54679937491006
2012,"3305",7.7,6.76522384679162
2012,"3310",6.4,6.52213688862565
2012,"3312",5.6,4.85829569785324
2012,"3314",4,4.87926319302413
2012,"3316",3.8,4.61392105395973
2012,"3318",1.9,2.54964336634027
2012,"3320",3.2,2.87919817216954
2012,"3322",6.9,7.91184136511647
2012,"3324",5.5,4.78432131346292
2012,"3326",4.4,3.68639431372247
2012,"3328",4.7,4.94771694511444
2012,"3330",2.8,4.71153441986228
2012,"3332",2.4,2.48993399237892
2012,"3334",2,2.40732285578862
2012,"3336",3,3.17972799498683
2012,"3338",7.1,6.5816306812904
2012,"3401",2.9,3.52654688520832
2012,"3403",4.2,4.17029693288182
2012,"3405",3.2,3.3606559704395
2012,"3407",4.7,5.17950444940326
2012,"3411",2.4,2.72962941674007
2012,"3412",3.1,2.72694856704568
2012,"3413",3.1,4.10648478532362
2012,"3414",4.8,5.80413872619434
2012,"3415",6,3.27054453263484
2012,"3416",2.5,3.37157182375048
2012,"3417",4.5,3.74145441633995
2012,"3418",4.1,3.65965096938256
