"kommunenr_2024","år","folk_ialt","demens_estimert","demensandel","y5p_predikert","y5p_predikert_modell"
"3411",2029,35699,951.274964,0.0266471039524917,251.115077538564,251.541541357946
"3411",2030,35794,984.558887,0.0275062548751187,251.501404937214,253.005619748858
"3411",2031,35890,1016.147923,0.028312842658122,251.98743083501,254.434542034817
"3411",2032,35987,1054.966362,0.0293152072137161,252.644601204715,256.060311399123
"3411",2033,36084,1091.282294,0.0302428304511695,253.401229229261,257.624080632444
"3411",2034,36184,1127.662647,0.0311646762933893,254.28461388479,259.211534711975
"3411",2035,36282,1158.212828,0.0319225188247616,255.215678302063,260.635836119001
"3411",2036,36379,1190.485174,0.0327245161769153,256.273080260357,262.101221600751
"3411",2037,36472,1225.454526,0.0335998718468963,257.465120838925,263.61486992961
"3411",2038,36560,1258.108035,0.0344121453774617,258.72092906611,265.038052847473
"3411",2039,36641,1287.799252,0.0351464002620016,260.012472830256,266.340379285542
"3411",2040,36717,1315.119128,0.0358177173516355,261.343555189017,267.549688302428
"3411",2041,36787,1341.497219,0.0364666110038872,262.7245574144,268.697445153811
"3411",2042,36853,1374.207046,0.0372888786801617,264.293847034624,269.991210049462
"3411",2043,36915,1402.320738,0.0379878298252743,265.852130288281,271.138481746821
"3411",2044,36971,1433.528379,0.0387744009899651,267.533104853863,272.333038521114
"3411",2045,37023,1459.450055,0.0394200916997542,269.168822878683,273.361628158379
"3411",2046,37070,1486.425726,0.0400978075532776,270.880421243076,274.388730874207
"3411",2047,37112,1517.784411,0.0408974027538263,272.7482538396,275.505074748845
"3411",2048,37148,1546.946432,0.0416427918595887,274.611588729779,276.526041870031
"3411",2049,37179,1578.474602,0.0424560800989806,276.585382998399,277.582216102233
"3411",2050,37206,1608.237769,0.0432252262807074,278.567247375942,278.567247375942
"3412",2026,7969,199.533161,0.0250386699711382,52.2978522418579,54.9785224185794
"3412",2027,8010,206.769901,0.0258139701622971,52.4700421634242,55.4184884612667
"3412",2028,8049,216.493718,0.0268969708038266,52.6841788082435,55.909593189963
"3412",2029,8087,225.112076,0.027836289847904,52.9280062958271,56.3670884509509
"3412",2030,8123,235.966451,0.0290491753046904,53.2175058566578,56.8700234266312
"3412",2031,8157,243.856477,0.0298953631236974,53.5195190814821,57.285283761677
"3412",2032,8190,254.402593,0.0310625876678877,53.8731024897068,57.7633922760211
"3412",2033,8221,262.690705,0.0319536193893687,54.2371755302654,58.1715187041804
"3412",2034,8251,271.353812,0.0328873848018422,54.6335051957511,58.5837629893779
"3412",2035,8280,280.148255,0.0338343303140097,55.059818697133,58.9938713077327
"3412",2036,8309,287.416925,0.0345910368275364,55.4982581991585,59.3647541034915
"3412",2037,8337,296.835669,0.0356046142497301,55.9904704944417,59.7862838915935
"3412",2038,8363,303.605071,0.0363033685280402,56.4695085372008,60.126379158547
"3412",2039,8388,311.233298,0.0371045896518836,56.9839421704496,60.4833058220418
"3412",2040,8412,317.738261,0.0377720234189253,57.5029900709957,60.8047841135932
"3412",2041,8435,324.221987,0.0384376985180794,58.0418899661849,61.1198339112224
"3412",2042,8456,332.071464,0.03927051371807,58.621394092137,61.4591344173386
"3412",2043,8476,338.844291,0.0399769102170835,59.2009864799819,61.7640494643823
"3412",2044,8494,342.33818,0.0403035295502708,59.7261950683355,61.9692839591426
"3412",2045,8511,349.015206,0.0410075438843849,60.3310385522138,62.253585910417
"3412",2046,8526,355.053284,0.0416435941825006,60.9324101896627,62.5087178701914
"3412",2047,8540,361.060391,0.0422787343091335,61.5469647379187,62.7571433666689
"3412",2048,8553,368.293944,0.0430602062434234,62.2053274470833,63.0327864292792
"3412",2049,8564,373.189119,0.0435764968472676,62.8120341365468,63.2332822197889
"3412",2050,8574,377.810627,0.0440646870772102,63.4203875377953,63.4203875377953
"3413",2026,21945,513.340532,0.0233921408976988,155.689692332268,161.896923322684
"3413",2027,22074,530.09165,0.0240142996285222,156.130253341289,163.220024300281
"3413",2028,22204,546.962389,0.0246335069807242,156.671941456467,164.553951179813
"3413",2029,22333,567.77244,0.0254230260153137,157.33519403857,165.989148416799
"3413",2030,22458,587.00233,0.0261377829726601,158.088909967147,167.355639868587
"3413",2031,22579,611.64038,0.0270889047344878,158.980247288077,168.844338393313
"3413",2032,22694,629.628109,0.0277442543844188,159.911408986143,170.11202764967
"3413",2033,22805,652.696588,0.0286207668493751,160.978930914928,171.493602523939
"3413",2034,22910,677.850641,0.0295875443474465,162.157669214661,172.894173036654
"3413",2035,23012,699.724803,0.030406953024509,163.393779123043,174.185780852669
"3413",2036,23111,723.41174,0.0313016200077885,164.741856933482,175.509172491542
"3413",2037,23206,741.971395,0.0319732567008532,166.103088021049,176.664561992292
"3413",2038,23296,765.238156,0.0328484785370879,167.605451279565,177.919002326482
"3413",2039,23382,787.730554,0.0336896139765632,169.174418316317,179.126669474582
"3413",2040,23464,810.705598,0.0345510398056597,170.82672075183,180.322753202929
"3413",2041,23542,830.605245,0.0352818471242885,172.494627006685,181.406984161034
"3413",2042,23617,845.531738,0.0358018265656095,174.132217949994,182.331739928563
"3413",2043,23688,864.765833,0.03650649413205,175.909876804129,183.352375327632
"3413",2044,23755,883.97428,0.0372121355504104,177.74367983044,184.346683652181
"3413",2045,23818,902.613717,0.037896285036527,179.618104019141,185.299204946635
"3413",2046,23878,921.520131,0.0385928524583298,181.554352889464,186.240415164076
"3413",2047,23933,934.647664,0.0390526747169181,183.385766213098,186.983961930251
"3413",2048,23984,952.64435,0.0397199945797198,185.377784152289,187.840847732204
"3413",2049,24031,971.272946,0.0404175001456452,187.426873039286,188.690257703154
"3413",2050,24075,989.391802,0.0410962326895119,189.506140248636,189.506140248636
"3414",2026,4874,152.058448,0.031197876077144,30.1933225265556,31.9332252655563
"3414",2027,4860,158.048415,0.03252025,30.2744575940768,31.9960552296494
"3414",2028,4848,162.30928,0.0334796369636964,30.3551404079298,32.029373759599
"3414",2029,4838,166.471969,0.0344092536171972,30.4403624957702,32.0722940977421
"3414",2030,4829,170.874021,0.0353849701801615,30.5318023315871,32.1272093263485
"3414",2031,4821,175.658635,0.0364361408421489,30.6318324940184,32.1976782400639
"3414",2032,4814,181.316268,0.0376643680930619,30.7461508373881,32.295848730425
"3414",2033,4808,185.309178,0.0385418423460899,30.8552830581843,32.3594015398188
"3414",2034,4803,191.867057,0.0399473364563814,30.9970171170086,32.4925427925214
"3414",2035,4797,197.270458,0.0411237144048364,31.1340183197558,32.5920418737275
"3414",2036,4794,202.595973,0.0422603197747184,31.2860632360953,32.7075015496744
"3414",2037,4790,207.652266,0.0433512037578288,31.4406440336832,32.8110127486502
"3414",2038,4786,210.907479,0.0440675885917259,31.5783478649533,32.8697233908242
"3414",2039,4782,216.860649,0.0453493619824341,31.7605952737972,32.9967579128462
"3414",2040,4778,220.221537,0.0460907360820427,31.9117372126389,33.0587795402222
"3414",2041,4774,225.144973,0.0471606562630917,32.0940062113458,33.1607640925975
"3414",2042,4770,229.10822,0.0480310733752621,32.2671246545474,33.2387495064963
"3414",2043,4766,232.405473,0.0487632129668485,32.4337719988138,33.3000298289001
"3414",2044,4761,233.779667,0.0491030596513338,32.5625500218215,33.306516157189
"3414",2045,4756,238.641953,0.050177029646762,32.764642710488,33.402637182139
"3414",2046,4752,242.142599,0.0509559341329966,32.9493876505239,33.4698678241458
"3414",2047,4747,246.363977,0.0518988786602064,33.1508850270774,33.5502929882562
"3414",2048,4742,247.599752,0.0522142032897512,33.2871484641615,33.5536740153097
"3414",2049,4737,251.598587,0.0531134868059954,33.4927672285683,33.6288490686423
"3414",2050,4732,256.086914,0.0541181136939983,33.71715837678,33.71715837678
"3415",2026,8071,189.211499,0.0234433774005699,63.0570644135585,54.5706441355847
"3415",2027,8094,195.424206,0.0241443298739807,62.7441848761389,54.866799099192
"3415",2028,8117,203.328947,0.025049765553776,62.4609512486719,55.2054357066963
"3415",2029,8141,210.312353,0.0258337247266921,62.1996650180611,55.5278353791111
"3415",2030,8166,217.101003,0.0265859665686995,61.962996463173,55.851985852692
"3415",2031,8190,229.374057,0.0280066003663004,61.7886323915522,56.3082865793121
"3415",2032,8214,237.578395,0.0289235932554176,61.6155511191254,56.6632342126937
"3415",2033,8238,246.472484,0.0299189711094926,61.4756590476418,57.0363008210808
"3415",2034,8261,255.561354,0.0309358859702215,61.363565898199,57.4089147454974
"3415",2035,8283,264.148223,0.0318904048050223,61.2714615591971,57.7633407067363
"3415",2036,8305,277.024933,0.0333564037326912,61.2585364856443,58.2284978645144
"3415",2037,8326,285.779777,0.034323778164785,61.2237265500546,58.5828810732773
"3415",2038,8345,295.989876,0.0354691283403235,61.2298355518761,58.9633373670474
"3415",2039,8363,304.870997,0.0364547407628841,61.2411961424888,59.3041636467894
"3415",2040,8379,311.602323,0.0371884858575009,61.2359241217063,59.5774785947301
"3415",2041,8394,324.222645,0.0386255235882773,61.3493498401623,59.9990186266601
"3415",2042,8408,331.040826,0.0393721248810657,61.3845295177839,60.2636135968341
"3415",2043,8422,338.968737,0.040248009617668,61.4614281584502,60.5578686894241
"3415",2044,8434,345.477835,0.0409625130424472,61.5223439659307,60.8030244721686
"3415",2045,8445,351.967196,0.0416775838957963,61.596582585372,61.041947797381
"3415",2046,8455,361.219057,0.042722537788291,61.7462410234237,61.3485188510868
"3415",2047,8464,366.333134,0.043281324905482,61.8164035976846,61.5396096875319
"3415",2048,8473,374.125905,0.0441550696329517,61.9672757466697,61.8024602666699
"3415",2049,8480,380.629236,0.0448855231132075,62.0934601631667,62.0191793903031
"3415",2050,8487,387.60743,0.0456707234594085,62.2490936489293,62.2490936489293
"3416",2026,6046,198.902434,0.0328981862388356,50.7545726691824,57.5457266918239
"3416",2027,6050,203.067045,0.0335648008264463,51.0621227047132,57.7245287615503
"3416",2028,6057,211.780739,0.034964625887403,51.4154525968322,58.0883005533267
"3416",2029,6064,220.356553,0.0363384816952507,51.7953548008322,58.4487284745045
"3416",2030,6072,230.24951,0.0379198797760211,52.2164300081479,58.8657200325916
"3416",2031,6081,237.144173,0.0389975617497122,52.6409945118096,59.1860678671637
"3416",2032,6090,242.135137,0.0397594642036125,53.0677595225529,59.4392600693934
"3416",2033,6100,252.736598,0.0414322291803279,53.5897116533655,59.9026528368702
"3416",2034,6109,262.802113,0.0430188431821902,54.1362310497122,60.3405776242805
"3416",2035,6119,271.900386,0.0444354283379637,54.7047307373015,60.7536702566891
"3416",2036,6128,279.610515,0.0456283477480418,55.2769547623809,61.1093784471178
"3416",2037,6137,288.062861,0.0469387096301124,55.8904062223384,61.4934755557822
"3416",2038,6145,296.812556,0.0483014737184703,56.5349120282786,61.8816582332338
"3416",2039,6152,307.158633,0.0499282563394018,57.2393432740395,62.322286423897
"3416",2040,6158,314.181163,0.0510200004871712,57.8955953241139,62.6329525185823
"3416",2041,6163,324.212603,0.0526062961220185,58.6449409737317,63.0489675075195
"3416",2042,6167,330.474505,0.0535875636452084,59.3218891268393,63.3169844669132
"3416",2043,6171,338.04628,0.0547798217468806,60.0560031452401,63.6352585020205
"3416",2044,6174,346.408047,0.056107555393586,60.831769945624,63.9764773491923
"3416",2045,6176,353.544502,0.0572448999352332,61.5897280626112,64.2642806924445
"3416",2046,6178,361.865429,0.0585732322758174,62.4087525591667,64.5985324225491
"3416",2047,6178,367.084383,0.0594179966008417,63.1338127871898,64.7986622954251
"3416",2048,6178,372.805694,0.0603440747814827,63.8923607686517,65.0187683985423
"3416",2049,6177,379.056476,0.0613657885705035,64.6799620333406,65.2519086060681
"3416",2050,6175,383.672828,0.0621332514979757,65.4143514329937,65.4143514329937
"3417",2026,4580,164.496131,0.0359161858078603,39.8136339427181,47.1363394271811
"3417",2027,4577,171.048664,0.0373713489185056,40.1491052132343,47.3571288235224
"3417",2028,4574,175.505139,0.0383701659379099,40.4874114525282,47.4994940144471
"3417",2029,4573,179.229403,0.0391929593264815,40.8343852218088,47.6324010438064
"3417",2030,4573,185.61405,0.0405891209271813,41.2191340883179,47.8765363532714
"3417",2031,4573,189.313658,0.0413981320795976,41.5928399332364,48.0185736808224
"3417",2032,4573,196.837562,0.0430434205116991,42.0253394151055,48.308736661863
"3417",2033,4573,203.687779,0.0445413905532473,42.4707356649384,48.5744432136231
"3417",2034,4574,208.054758,0.045486392216878,42.9013902337373,48.7534755843432
"3417",2035,4574,214.647721,0.0469277920857018,43.3800202532064,49.0114748644717
"3417",2036,4574,219.292189,0.0479431982947092,43.8421708378742,49.1940438692089
"3417",2037,4573,226.282707,0.0494823326044172,44.3613958736554,49.4612602412788
"3417",2038,4572,231.60859,0.0506580468066492,44.8650858773895,49.6637925043445
"3417",2039,4571,233.500567,0.0510830380660687,45.3040273472677,49.7302593144982
"3417",2040,4568,238.764353,0.0522689038966725,45.8211817208933,49.9138907534293
"3417",2041,4566,241.877328,0.0529735716162944,46.3013717599569,50.0209385055953
"3417",2042,4562,247.479292,0.0542479815870232,46.8476168578332,50.210881225476
"3417",2043,4558,248.984478,0.0546258179025889,47.2867792152193,50.2363108002974
"3417",2044,4554,252.211627,0.055382438954765,47.7818935630998,50.33147556529
"3417",2045,4550,253.452996,0.0557039551648352,48.2190350766241,50.3465047096912
"3417",2046,4545,256.805217,0.056502798019802,48.7227265372713,50.4385018085545
"3417",2047,4540,260.050112,0.0572797603524229,49.2298197996187,50.5265575206971
"3417",2048,4535,262.273556,0.057833198676957,49.705298421516,50.5732955908281
"3417",2049,4530,264.027144,0.0582841377483444,50.1659819290568,50.601020186033
"3417",2050,4525,266.936528,0.0589914979005525,50.6762576851263,50.6762576851263
"3418",2026,7072,234.216694,0.0331188764140272,75.8076133406634,74.0761334066337
"3418",2027,7059,242.130807,0.03430100679983,75.7608481879337,74.2607140940633
"3418",2028,7049,247.081045,0.0350519286423606,75.7129467901787,74.3596959438786
"3418",2029,7041,254.103771,0.0360891593523647,75.6935621704604,74.557939625696
"3418",2030,7033,257.661658,0.0366360952651784,75.6556311314061,74.6225245256246
"3418",2031,7027,265.910642,0.0378412753664437,75.6804775906551,74.8886177066266
"3418",2032,7020,274.706041,0.0391319146723647,75.7297361630684,75.1684189632873
"3418",2033,7013,279.970515,0.0399216476543562,75.7502125557552,75.3109311882901
"3418",2034,7007,285.186915,0.0407002875695733,75.7845372128949,75.4613430322372
"3418",2035,7001,292.81504,0.0418247450364234,75.8721652363991,75.7078062546266
"3418",2036,6995,296.423291,0.0423764533238027,75.9030479146876,75.7958903467107
"3418",2037,6989,306.662899,0.0438779366146802,76.0760492317867,76.1483887449497
"3418",2038,6983,312.221953,0.0447117217528283,76.1736115043841,76.3156572806984
"3418",2039,6977,316.752088,0.0453994679661746,76.2598796431508,76.4423483287673
"3418",2040,6971,324.789398,0.0465915073877492,76.4441961251657,76.7107138002652
"3418",2041,6965,328.030117,0.0470969299353912,76.5211662427072,76.7866660267279
"3418",2042,6959,333.963059,0.0479900932605259,76.6802897658304,76.9718425226149
"3418",2043,6953,339.365674,0.0488085249532576,76.838019359249,77.1362974362699
"3418",2044,6947,344.093869,0.0495312896214193,76.9873283722609,77.2739720932398
"3418",2045,6941,351.064667,0.0505783989338712,77.2218598698138,77.5038275320785
"3418",2046,6935,353.91737,0.0510335068493151,77.3310867029867,77.5659843564549
"3418",2047,6928,360.079813,0.0519745688510393,77.5577090984613,77.7551651813649
"3418",2048,6922,363.098384,0.0524557041317538,77.6879528755301,77.8248139194919
"3418",2049,6915,366.613532,0.0530171412870571,77.8346287439507,77.9061077859228
"3418",2050,6908,373.814326,0.0541132492762015,78.1402399596762,78.1402399596762
"3419",2026,3632,124.283306,0.0342189719162996,27.3811957821645,30.8119578216448
"3419",2027,3637,128.059042,0.0352100747869123,27.5454009863396,30.9665526279244
"3419",2028,3641,131.634708,0.0361534490524581,27.718879329904,31.1078818851654
"3419",2029,3644,137.980384,0.0378650889132821,27.9199667333006,31.3292552155321
"3419",2030,3648,141.527434,0.0387958974780702,28.1176813372508,31.470725349003
"3419",2031,3652,147.666482,0.0404344145673603,28.3497619792028,31.6948242754881
"3419",2032,3655,153.41426,0.041973805745554,28.5925548736619,31.9001688420366
"3419",2033,3659,157.156183,0.0429505829461602,28.8304457285937,32.0495054581896
"3419",2034,3662,162.360023,0.0443364344620426,29.0955867825897,32.2389669564742
"3419",2035,3665,166.681477,0.0454792570259209,29.3627977573969,32.4006805883357
"3419",2036,3667,170.461112,0.0464851682574311,29.6305450908221,32.5379896648887
"3419",2037,3670,175.829526,0.0479099525885559,29.9391601911996,32.7349467145358
"3419",2038,3672,181.161908,0.0493360315904139,30.2583450844417,32.924263789894
"3419",2039,3673,184.937301,0.0503504767220256,30.5577771495575,33.0557908928638
"3419",2040,3674,188.717608,0.0513657071311922,30.8674602470255,33.1879363952408
"3419",2041,3675,190.440437,0.0518205270748299,31.1421502298001,33.2523022336605
"3419",2042,3676,193.378782,0.0526057622415669,31.4499868791229,33.3571241130327
"3419",2043,3676,198.193303,0.0539154795973885,31.806642839084,33.5174818157071
"3419",2044,3677,199.301125,0.0542021008974708,32.0853988840522,33.5618050116803
"3419",2045,3676,201.068364,0.0546975963003264,32.3735574181076,33.6136091299786
"3419",2046,3676,202.909377,0.0551984159412405,32.6740117274225,33.6753079146147
"3419",2047,3675,207.28515,0.0564041224489796,33.0484094120782,33.8151091967078
"3419",2048,3675,209.753334,0.0570757371428571,33.3809933761258,33.8983712174333
"3419",2049,3674,212.994778,0.0579735378334241,33.7382122951815,34.0007400469418
"3419",2050,3672,214.462218,0.0584047434640523,34.0359295707251,34.0359295707251
"3420",2026,21561,521.155035,0.0241711903436761,211.418591386024,215.185913860236
"3420",2027,21618,534.562845,0.0247276734665557,211.714295723807,216.194877991323
"3420",2028,21674,555.902898,0.0256483758420227,212.135207813787,217.486901793069
"3420",2029,21730,575.627929,0.0264900105384261,212.640893673682,218.721852582033
"3420",2030,21785,597.099421,0.0274087409226532,213.253589960642,220.01435984257
"3420",2031,21838,615.275053,0.02817451474494,213.923564680836,221.168920628995
"3420",2032,21891,635.164227,0.0290148566534192,214.701406991881,222.388944590404
"3420",2033,21942,657.439159,0.0299625904201987,215.597206796773,223.681949784201
"3420",2034,21993,678.83469,0.0308659432546719,216.577879476397,224.944698690993
"3420",2035,22042,699.86543,0.0317514485981308,217.640398737007,226.178054256015
"3420",2036,22092,714.981251,0.0323638082111171,218.694994940103,227.199989347586
"3420",2037,22139,734.408626,0.0331726196305163,219.896313528776,228.358660543953
"3420",2038,22184,752.464827,0.0339192583393437,221.14710058586,229.449273792472
"3420",2039,22227,770.718742,0.0346748882890179,222.474459018677,230.530994074344
"3420",2040,22268,785.502082,0.0352749273396803,223.790148511115,231.464237617783
"3420",2041,22306,797.547002,0.0357548194207836,225.089396086631,232.267012960953
"3420",2042,22341,811.633085,0.036329308670158,226.484937166109,233.121338808726
"3420",2043,22375,828.821839,0.0370423168268156,228.026277424372,234.086477863555
"3420",2044,22407,840.071211,0.0374914629803187,229.450514411825,234.807115370097
"3420",2045,22436,853.8906,0.0380589499019433,230.987558139252,235.600071556002
"3420",2046,22464,867.077326,0.0385985276887464,232.556537020549,236.360631788881
"3420",2047,22489,880.696956,0.039161232424741,234.174160228047,237.111729834419
"3420",2048,22512,893.623517,0.0396954298596304,235.807541999087,237.818964323337
"3420",2049,22533,908.577168,0.040322068432965,237.553099494931,238.587635838889
"3420",2050,22551,925.208011,0.0410273606935391,239.395683235903,239.395683235903
"3421",2026,6407,209.036532,0.0326262731387545,58.5827345421131,63.8273454211305
"3421",2027,6388,216.111944,0.0338309242329368,58.8139170137471,63.9193964636153
"3421",2028,6370,220.555413,0.0346240836734694,59.0368177585676,63.9246729061004
"3421",2029,6353,226.000032,0.0355737497245396,59.2699332908449,63.9761566627997
"3421",2030,6337,234.87756,0.037064472147704,59.5410810197342,64.1643240789366
"3421",2031,6321,240.289361,0.0380144535674735,59.7897854783904,64.2253407944015
"3421",2032,6306,249.156306,0.0395109904852521,60.0881268404177,64.4250056628237
"3421",2033,6292,253.207801,0.0402428164335664,60.3397431976066,64.4544639933976
"3421",2034,6278,261.699343,0.0416851454284804,60.6606393374464,64.6515983436161
"3421",2035,6265,268.3666,0.0428358499600958,60.9706877350705,64.7901433944468
"3421",2036,6252,273.725182,0.0437820188739603,61.2680455310815,64.8800958549084
"3421",2037,6239,279.069227,0.0447298007693541,61.5722664624187,64.9702760242315
"3421",2038,6225,284.533586,0.0457082065863454,61.8814292502242,65.0571440913166
"3421",2039,6212,289.449794,0.0465952662588538,62.1903425781966,65.132498005441
"3421",2040,6199,295.087427,0.0476024241006614,62.5227098820053,65.2363358112084
"3421",2041,6186,299.634748,0.0484375602974458,62.835526348265,65.2989076954944
"3421",2042,6173,302.341832,0.0489781033533128,63.1035482064398,65.2907831520568
"3421",2043,6161,305.001021,0.0495051162149002,63.3761781774329,65.289733121943
"3421",2044,6150,309.933287,0.0503956564227642,63.724174995722,65.3860322525445
"3421",2045,6140,316.518473,0.0515502399022801,64.1394796757866,65.5562826778912
"3421",2046,6130,319.852159,0.0521781662316476,64.4601469825675,65.6001729206677
"3421",2047,6120,324.850774,0.0530801918300654,64.8424790719758,65.7098355740573
"3421",2048,6111,328.852912,0.0538132731140566,65.2053492614767,65.789566769164
"3421",2049,6102,333.31593,0.0546240462143559,65.5921934741599,65.8879932199064
"3421",2050,6093,341.066902,0.0559768426062695,66.1175181637659,66.1175181637659
"3422",2026,4598,117.897273,0.0256409902131361,34.0449122695392,43.4491226953924
"3422",2027,4618,120.349435,0.0260609430489389,34.4719745841183,43.7052697026784
"3422",2028,4642,123.662832,0.0266399896596295,34.929489919244,44.0256566813945
"3422",2029,4667,127.756372,0.0273744101135633,35.4186652793402,44.3819542557187
"3422",2030,4694,130.912267,0.0278892771623349,35.9307383226379,44.7229532905518
"3422",2031,4723,135.524142,0.0286945039170019,36.4879879272545,45.1321319208854
"3422",2032,4752,140.74112,0.0296172390572391,37.0829547403749,45.562937662692
"3422",2033,4780,145.361228,0.0304102987447699,37.6997005811275,45.9646912582828
"3422",2034,4808,149.135271,0.0310181512063228,38.3347844628919,46.3369611572298
"3422",2035,4835,151.863366,0.031409176008273,38.9779733464509,46.6639390776021
"3422",2036,4862,158.992091,0.0327009648292884,39.7198291118489,47.1470086565241
"3422",2037,4886,163.75964,0.0335160949652067,40.442199980302,47.5213658152234
"3422",2038,4908,167.767909,0.0341825405460473,41.1685835465656,47.8519700846648
"3422",2039,4929,171.234719,0.0347402554270643,41.903536903335,48.1549564312085
"3422",2040,4948,175.114053,0.0353908757073565,42.6599272732952,48.4558836372723
"3422",2041,4965,178.416881,0.0359349206445116,43.4140517703361,48.7193234269224
"3422",2042,4980,181.806486,0.0365073265060241,44.178329449084,48.9690420701201
"3422",2043,4994,186.190287,0.0372827967561073,44.9816789464877,49.2463443342206
"3422",2044,5006,188.668118,0.0376883975229724,45.739486981425,49.4380477179678
"3422",2045,5018,190.343495,0.037932143284177,46.4881555904904,49.6008068806036
"3422",2046,5029,192.252196,0.0382287126665341,47.2490161491188,49.763548410728
"3422",2047,5039,195.706254,0.0388383119666601,48.0643604114621,49.9739272241827
"3422",2048,5048,197.653485,0.0391548108161648,48.8371442401707,50.1212370164008
"3422",2049,5057,201.261524,0.0397986007514337,49.6792601844976,50.3291014903871
"3422",2050,5065,203.509542,0.0401795739387957,50.4790899639513,50.4790899639513
"3423",2026,2507,91.041502,0.0363149190267252,16.3966777180695,19.9667771806953
"3423",2027,2526,92.745488,0.0367163452098179,16.5703079667899,20.1476943039267
"3423",2028,2544,95.151926,0.0374024866352201,16.7599041147427,20.3423092271011
"3423",2029,2561,98.765273,0.0385651202655213,16.9701922143628,20.5656104205306
"3423",2030,2577,99.986856,0.0387997112922002,17.1779697909883,20.7118791639532
"3423",2031,2592,102.904042,0.0397006334876543,17.4091165206058,20.9012748542811
"3423",2032,2605,106.696137,0.0409582099808061,17.658493512478,21.1030569614708
"3423",2033,2619,110.074015,0.0420290244368079,17.9211860700776,21.2998236415933
"3423",2034,2632,112.0749,0.0425816489361702,18.1795636007922,21.4489090019806
"3423",2035,2644,113.885248,0.0430730892586989,18.443660031734,21.5855086439635
"3423",2036,2657,115.714061,0.0435506439593527,18.7215621692877,21.7296045669215
"3423",2037,2668,119.638057,0.0448418504497751,19.0355233940602,21.9229724762151
"3423",2038,2679,122.817015,0.0458443505039194,19.3518736398494,22.0943157088172
"3423",2039,2690,124.957782,0.046452707063197,19.6627746096423,22.2345099738592
"3423",2040,2699,128.237081,0.0475128125231567,19.9972919153933,22.3956670646293
"3423",2041,2708,129.523847,0.0478300764401772,20.3039090104614,22.4964664308851
"3423",2042,2717,132.156118,0.0486404556496135,20.6468166843706,22.6383095491008
"3423",2043,2724,133.801937,0.0491196538179148,20.9681646478326,22.7364944377392
"3423",2044,2731,136.618607,0.0500251215671915,21.3247340274404,22.870624551536
"3423",2045,2738,139.386148,0.0509080160701242,21.6903383383611,23.0034933395214
"3423",2046,2744,142.506161,0.0519337321428571,22.0695548014981,23.1406527076448
"3423",2047,2750,144.760043,0.0526400156363636,22.4355344948193,23.2513064730358
"3423",2048,2755,147.380763,0.0534957397459165,22.8141828059173,23.3666841145052
"3423",2049,2759,149.910072,0.0543349300471185,23.19240411016,23.4726276469195
"3423",2050,2763,152.288216,0.0551169800941006,23.5740690423334,23.5740690423334
"3424",2026,1780,67.128015,0.0377123679775281,10.0038019320671,10.0380193206713
"3424",2027,1785,69.397177,0.0388779703081232,10.0150247906761,10.1092712049174
"3424",2028,1789,72.114543,0.0403099737283399,10.0324085789303,10.1851918796018
"3424",2029,1794,74.345581,0.0414412380156076,10.054411527933,10.2560542490965
"3424",2030,1799,77.735485,0.0432103863257365,10.0878698781398,10.3514795125591
"3424",2031,1803,78.912482,0.0437673222407099,10.1137563247515,10.3956741730488
"3424",2032,1807,84.318238,0.0466620022136137,10.1721710942642,10.5297572131207
"3424",2033,1811,86.747608,0.0479003909442297,10.2178728701951,10.6010286074348
"3424",2034,1815,88.150156,0.0485675790633609,10.2601724016054,10.6504310040134
"3424",2035,1818,91.69605,0.0504378712871287,10.3243384829662,10.7413451039228
"3424",2036,1821,93.526268,0.0513598396485448,10.377840513858,10.7954537133853
"3424",2037,1825,96.594191,0.0529283238356164,10.4517603072056,10.8814835262548
"3424",2038,1828,99.19514,0.0542642997811816,10.5240512831133,10.9528205147514
"3424",2039,1830,101.750907,0.0556015885245902,10.5984435801751,11.0186273705109
"3424",2040,1832,102.723266,0.0560716517467249,10.6560451374708,11.0496722199533
"3424",2041,1834,103.682216,0.0565333784078517,10.7158001690884,11.0804530854165
"3424",2042,1836,107.504024,0.0585533899782135,10.8224218626206,11.1748883751723
"3424",2043,1837,108.558932,0.0590957713663582,10.8873620458235,11.2032027739979
"3424",2044,1838,109.834378,0.0597575505984766,10.9582852433965,11.2364970882535
"3424",2045,1839,111.655017,0.0607150717781403,11.0417045955269,11.2820979637254
"3424",2046,1840,112.013444,0.0608768717391304,11.1006842946347,11.2949226995703
"3424",2047,1840,113.395194,0.061627822826087,11.1768460100554,11.3260236733018
"3424",2048,1840,116.250532,0.0631796369565217,11.2862720183205,11.3905643441303
"3424",2049,1840,117.309403,0.063755110326087,11.3615447232824,11.4145919202934
"3424",2050,1840,117.361845,0.0637836114130435,11.4157832344715,11.4157832344715
"3425",2026,1259,47.826581,0.0379877529785544,16.7898026554275,14.8980265542749
"3425",2027,1258,49.890054,0.0396582305246423,16.721910082568,14.9775278732216
"3425",2028,1257,52.633548,0.041872353221957,16.6653034086409,15.0874480493765
"3425",2029,1255,52.99095,0.0422238645418327,16.5926042647478,15.0828435988132
"3425",2030,1254,55.524447,0.0442778684210526,16.5461505907382,15.184602362953
"3425",2031,1253,57.357517,0.0457761508379888,16.4985891506924,15.2559622632778
"3425",2032,1252,61.058991,0.0487691621405751,16.4838251219165,15.4117696058969
