"kommunenr_2024","år","y5_predikert","y5_nedre","y5_ovre","n_bootstrap_ok"
"1130",2046,95.3191260057796,85.5026378793242,103.190615765394,60
"1130",2047,96.5346210923037,86.2444235190896,104.749324138358,60
"1130",2048,97.89107586825,87.058912995061,106.549979954493,60
"1130",2049,99.2972934073954,87.8880798194249,108.432042281679,60
"1130",2050,100.173811480247,88.4212930783012,109.592795801476,60
"1133",2026,31.4339238809072,31.2631164409759,31.4927177628932,60
"1133",2027,31.112347836953,30.7076624248143,31.2762655148276,60
"1133",2028,30.7257456233781,30.1207809366449,30.9726316570909,60
"1133",2029,30.5300890824589,29.6509249788178,30.9149938720693,60
"1133",2030,30.46563942103,29.3036762489154,31.0271043192539,60
"1133",2031,30.53428863744,29.0737544552284,31.3128287403919,60
"1133",2032,30.7254606671847,28.9002048159774,31.7594910085834,60
"1133",2033,31.036743957308,28.7562099021679,32.3649905638188,60
"1133",2034,31.5984449718731,28.7503047715838,33.3082241117242,60
"1133",2035,32.0484973856778,28.6881728879227,34.0987208052714,60
"1133",2036,32.7852441140024,28.7816772123609,35.2793458688936,60
"1133",2037,33.3774535640421,29.1243602474089,36.0667096967471,60
"1133",2038,33.9194105917837,29.4382980763007,36.7882985400303,60
"1133",2039,34.5931129116394,29.8170348801084,37.6970012406987,60
"1133",2040,35.1901121453552,30.1571661584701,38.4999769262962,60
"1133",2041,35.599434667826,30.3875574053247,39.0538571967441,60
"1133",2042,35.9886161753969,30.6110058974873,39.5772267985482,60
"1133",2043,36.3489889434902,30.814221357717,40.0656678602084,60
"1133",2044,36.6553640816589,30.9840825350577,40.4839398033934,60
"1133",2045,37.0667838426713,31.2129467759932,41.0455467452873,60
"1133",2046,37.214031300717,31.2943479874311,41.2471750270042,60
"1133",2047,37.5696097061692,31.4886478202285,41.736509677233,60
"1133",2048,37.8389835958801,31.6285504540781,42.1142458543147,60
"1133",2049,38.2592415639758,31.8506708949118,42.7007218813674,60
"1133",2050,38.4351286048163,31.941454243646,42.9484306233531,60
"1134",2026,42.7113382053261,42.4869087541014,42.7633857673232,60
"1134",2027,42.5429303182316,42.1015285792652,42.6641559302672,60
"1134",2028,42.4354888490187,41.7770000044517,42.6421321069664,60
"1134",2029,42.4934145180965,41.6115670738996,42.8270748041074,60
"1134",2030,42.6522593672047,41.4843362644458,43.1456794596694,60
"1134",2031,42.9849917133216,41.4649848797548,43.6911629924724,60
"1134",2032,43.6072109715233,41.6408226386248,44.612371193972,60
"1134",2033,44.1771147558268,41.683633518557,45.4710921390578,60
"1134",2034,45.2209148546273,41.9533497731719,46.9491057595831,60
"1134",2035,46.1529832988975,42.1666642268116,48.2886909208736,60
"1134",2036,47.0599292725774,42.4307336995764,49.6003337069758,60
